label,hist_r1,hist_r2,hist_r3,hist_r4,hist_r5,hist_r6,hist_r7,hist_r8,hist_r9,hist_r10,hist_r11,hist_r12,hist_r13,hist_r14,hist_r15,hist_r16,hist_g1,hist_g2,hist_g3,hist_g4,hist_g5,hist_g6,hist_g7,hist_g8,hist_g9,hist_g10,hist_g11,hist_g12,hist_g13,hist_g14,hist_g15,hist_g16,hist_b1,hist_b2,hist_b3,hist_b4,hist_b5,hist_b6,hist_b7,hist_b8,hist_b9,hist_b10,hist_b11,hist_b12,hist_b13,hist_b14,hist_b15,hist_b16,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,contrast 0,contrast 45,contrast 90,contrast 135
1,51677.0,246265.0,283043.0,107752.0,38727.0,18023.0,9857.0,5975.0,3231.0,1589.0,1150.0,1130.0,1220.0,1545.0,2250.0,392966.0,0.0,63.0,5640.0,92178.0,288127.0,254648.0,81206.0,28001.0,10671.0,4002.0,1593.0,1209.0,1249.0,1399.0,1887.0,394527.0,484313.0,211886.0,47421.0,13328.0,3761.0,1806.0,1263.0,1101.0,997.0,990.0,1018.0,1074.0,1167.0,1534.0,2287.0,392454.0,10.208858742469669,10.453730255250484,10.43139707149604,10.692572656544268,0.9732567594043573,0.9697195315920742,0.9719087929997969,0.9699387335125446,0.3763938790465745,0.37378349838080865,0.3741713080916883,0.37052498589389404,458.5248001725519,517.9371640111068,481.66132988830987,514.1877893479622
1,51752.0,246187.0,282549.0,108052.0,39066.0,18066.0,9866.0,5914.0,3141.0,1563.0,1129.0,1138.0,1237.0,1513.0,2300.0,392927.0,0.0,53.0,5459.0,92367.0,288123.0,255075.0,80843.0,27977.0,10668.0,3983.0,1581.0,1206.0,1256.0,1375.0,1889.0,394545.0,482599.0,212686.0,47982.0,13589.0,3801.0,1836.0,1265.0,1139.0,1027.0,982.0,1007.0,1086.0,1194.0,1558.0,2388.0,392261.0,10.42212316968719,10.684407001011422,10.198474590876177,10.446630436287169,0.9719374853023063,0.9699686067201019,0.9732930151560036,0.9697465835055484,0.37461393258392955,0.370955992175386,0.3767375829898505,0.3742491619635685,481.14945822594734,513.6551906414777,457.883682170827,517.452662691335
1,221755.0,249895.0,172627.0,68870.0,24693.0,14619.0,6776.0,2321.0,1309.0,1021.0,973.0,962.0,1153.0,1396.0,2312.0,395718.0,146.0,7043.0,95119.0,200374.0,224618.0,155887.0,58136.0,16438.0,3783.0,1230.0,1055.0,1075.0,1078.0,1291.0,1881.0,397246.0,590003.0,134726.0,28529.0,4798.0,1501.0,1096.0,1005.0,919.0,902.0,899.0,903.0,953.0,1123.0,1493.0,2337.0,395213.0,12.063842377267926,12.327392345326954,11.903667528000028,12.405879030143344,0.9688254009240748,0.9659934279453303,0.968343317938443,0.9642328272956182,0.3661826028963111,0.36353073757628707,0.36707724252807206,0.3643240324770532,594.3439922484091,646.8061015258176,603.5743445309283,680.2927828873293
1,52276.0,246158.0,282216.0,108041.0,38871.0,18079.0,9855.0,5910.0,3191.0,1550.0,1139.0,1140.0,1226.0,1496.0,2271.0,392981.0,0.0,60.0,5531.0,91998.0,287982.0,255260.0,81047.0,27913.0,10740.0,4026.0,1571.0,1204.0,1245.0,1394.0,1904.0,394525.0,482839.0,213205.0,47395.0,13543.0,3704.0,1824.0,1280.0,1093.0,1036.0,976.0,1014.0,1075.0,1192.0,1580.0,2332.0,392312.0,10.199976744192254,10.446167479722238,10.425640826879386,10.686141360680278,0.9732913753692886,0.9697337776789535,0.9719161501909612,0.9699578261601305,0.376462442779409,0.37456626192099174,0.37472245936420756,0.3708178905859903,457.93191817427487,517.6934640207778,481.53566666694627,513.861190765854
1,3231.0,64991.0,288154.0,221494.0,52229.0,18556.0,8597.0,4613.0,2788.0,1598.0,1159.0,1025.0,1194.0,1396.0,2195.0,493180.0,0.0,219.0,5425.0,63267.0,235916.0,262311.0,69619.0,21108.0,5596.0,1857.0,1191.0,1144.0,1137.0,1367.0,1872.0,494371.0,179577.0,313578.0,144011.0,20524.0,3591.0,1744.0,1182.0,989.0,920.0,999.0,962.0,1004.0,1183.0,1494.0,2346.0,492296.0,5.49550732127804,6.31112063128066,6.171627045653833,6.295768784291284,0.9823229786613613,0.9761694839308119,0.9794453228091006,0.9788661689058401,0.5139113203810823,0.5035361193329507,0.5026134303502132,0.4986404922772381,314.16744875126125,423.1570511049558,365.3265710596379,375.2721770015093
1,258184.0,267387.0,135711.0,48190.0,21077.0,12678.0,7202.0,2818.0,1259.0,878.0,839.0,902.0,991.0,1276.0,1995.0,405013.0,455.0,9689.0,63652.0,249901.0,227641.0,136669.0,45107.0,15283.0,4658.0,1448.0,898.0,889.0,1016.0,1157.0,1592.0,406345.0,638984.0,83338.0,21590.0,5730.0,1566.0,1051.0,988.0,854.0,775.0,776.0,802.0,907.0,958.0,1228.0,1968.0,404885.0,9.599138673562686,9.731600067718142,9.57959086994503,9.936211322399533,0.9725791570938838,0.9693977631600627,0.9724290919175836,0.9696366313598864,0.40375954686512483,0.4029379508454803,0.4046874059958433,0.39889633879937797,534.5639741605179,595.2305860547526,537.5201800175321,590.5844662526404
1,253119.0,275431.0,138350.0,47255.0,20271.0,12324.0,6905.0,2704.0,1354.0,967.0,913.0,1052.0,1166.0,1415.0,2093.0,401081.0,387.0,8966.0,58288.0,253154.0,233322.0,140158.0,44236.0,13970.0,3912.0,1302.0,1011.0,1025.0,1195.0,1277.0,1827.0,402370.0,650279.0,80667.0,17669.0,4034.0,1407.0,1118.0,1054.0,992.0,898.0,841.0,844.0,1032.0,1155.0,1326.0,2046.0,401038.0,8.99081653747314,9.53546972817061,8.852480620160517,9.231645845139633,0.975625119419232,0.9701280045546605,0.9745553918486956,0.9727276576611937,0.40363221261443205,0.3994947812841263,0.40734278619418707,0.40209372152394846,472.25229801923996,577.4187960366512,492.98888027592574,527.168099874347
1,253218.0,275409.0,138247.0,47238.0,20323.0,12260.0,6953.0,2724.0,1350.0,965.0,917.0,1031.0,1173.0,1406.0,2088.0,401098.0,392.0,8997.0,58369.0,253021.0,233398.0,140041.0,44334.0,13958.0,3867.0,1320.0,1015.0,1035.0,1164.0,1299.0,1804.0,402386.0,650023.0,80999.0,17571.0,4056.0,1401.0,1132.0,1035.0,1020.0,879.0,829.0,875.0,1008.0,1150.0,1358.0,2039.0,401025.0,8.851149870806674,9.230897859346214,8.990188630496423,9.535015408855037,0.9745576991664395,0.9727302547160466,0.9756251070299733,0.970131642169147,0.4073577537247052,0.401989298450657,0.4037094368778259,0.39937494089166525,492.9402730407912,527.1137232073564,472.24908613293167,577.3439076299145
1,1516.0,41285.0,246027.0,171913.0,74803.0,42469.0,35648.0,36194.0,28531.0,9806.0,1794.0,1117.0,1386.0,1595.0,2376.0,469940.0,39.0,444.0,1524.0,14554.0,106388.0,304396.0,138452.0,62562.0,45162.0,13797.0,1586.0,1242.0,1254.0,1618.0,2031.0,471351.0,557224.0,104776.0,15343.0,4358.0,2127.0,1389.0,1166.0,1099.0,1019.0,987.0,1036.0,1064.0,1338.0,1582.0,2319.0,469573.0,9.59369853574954,10.392486111305013,9.553541774336752,10.31500652976257,0.9674251317410374,0.9619613375287199,0.9683471091521939,0.9627301039980758,0.448255242367601,0.4423112674237544,0.44797775246976995,0.44188043948531985,520.0892127478824,606.6302125800756,505.37219293736473,594.370134637535
1,253525.0,274967.0,138340.0,47288.0,20319.0,12304.0,6905.0,2715.0,1354.0,965.0,921.0,1055.0,1154.0,1407.0,2089.0,401092.0,397.0,8910.0,58381.0,253133.0,233233.0,140096.0,44373.0,13943.0,3918.0,1309.0,1011.0,1030.0,1185.0,1303.0,1790.0,402388.0,650176.0,80903.0,17553.0,3999.0,1427.0,1128.0,1059.0,978.0,888.0,819.0,875.0,1032.0,1139.0,1345.0,2049.0,401030.0,8.989960378989096,9.535203700890813,8.8517097329943,9.230673290863132,0.9756247281447537,0.9701276359139972,0.974555490867827,0.9727287799510526,0.40404480964270284,0.39975903034646443,0.4076693619991162,0.4025312806711423,472.2673161070972,577.4348060420475,492.99426787283113,527.1545169360234
1,253115.0,275328.0,138389.0,47290.0,20328.0,12219.0,6995.0,2707.0,1337.0,966.0,926.0,1041.0,1180.0,1387.0,2098.0,401094.0,394.0,8934.0,58390.0,252961.0,233559.0,140009.0,44271.0,13983.0,3873.0,1323.0,1017.0,1022.0,1175.0,1306.0,1800.0,402383.0,650151.0,80829.0,17626.0,4039.0,1408.0,1141.0,1025.0,1004.0,892.0,821.0,886.0,1018.0,1144.0,1339.0,2067.0,401010.0,8.850792420332809,9.230991141639105,8.990009474596246,9.534825389369416,0.9745556539924305,0.9727284395807982,0.9756250120262144,0.9701303460529167,0.4077494290651785,0.4021834070745114,0.40395112045299747,0.39967843679989956,492.9887424636983,527.158322508082,472.2594099916772,577.379380812984
1,258641.0,267554.0,136037.0,47958.0,21247.0,12642.0,7272.0,2776.0,1333.0,871.0,808.0,882.0,1022.0,1274.0,1976.0,404107.0,449.0,9663.0,63542.0,249816.0,228745.0,136815.0,45158.0,15149.0,4626.0,1477.0,901.0,885.0,996.0,1118.0,1623.0,405437.0,637346.0,84961.0,22206.0,5882.0,1715.0,1071.0,962.0,856.0,800.0,798.0,769.0,840.0,1005.0,1273.0,1937.0,403979.0,9.590597760556653,9.94409453987856,9.602289405690241,9.740067163253071,0.9723754696174451,0.969593984968551,0.9725694811286636,0.9693497857470322,0.40372487818847075,0.397780513620479,0.4028288712254665,0.40180066020082245,537.9728647720557,590.7580067302451,534.169994832347,595.5025497161156
1,258730.0,267547.0,135910.0,48115.0,21168.0,12789.0,7161.0,2779.0,1254.0,853.0,840.0,886.0,1018.0,1273.0,1969.0,404108.0,436.0,9642.0,63102.0,250084.0,228945.0,137101.0,45026.0,15005.0,4664.0,1419.0,907.0,879.0,1017.0,1113.0,1645.0,405415.0,635215.0,85869.0,22909.0,6282.0,1818.0,1109.0,940.0,883.0,778.0,797.0,790.0,852.0,1028.0,1271.0,1997.0,403862.0,9.592215331616172,9.729897665871789,9.577928509910572,9.934588383247277,0.9725925790726702,0.9693804076119323,0.9724160170483571,0.9696217411136787,0.4028180113375504,0.4017786609293938,0.40337147283383595,0.39751094234958073,533.6500292854083,594.8292087589684,537.1121283379468,590.1409616368961
1,259178.0,267333.0,135681.0,48266.0,21077.0,12746.0,7159.0,2728.0,1303.0,835.0,837.0,884.0,1016.0,1256.0,2007.0,404094.0,438.0,9624.0,63447.0,249741.0,229012.0,136968.0,44920.0,15182.0,4637.0,1459.0,907.0,900.0,986.0,1131.0,1609.0,405439.0,636468.0,85182.0,22539.0,6145.0,1766.0,1088.0,967.0,883.0,786.0,786.0,791.0,851.0,1001.0,1287.0,1999.0,403861.0,9.580682170547988,9.939388966434327,9.599157622744473,9.733609955641265,0.9724076873186023,0.9696100898754241,0.9725802371443198,0.9693728603969144,0.40374917485666095,0.3976634394677972,0.40279950748005244,0.401945849856687,537.315452196691,590.412383742728,533.931750215651,595.0212562707502
1,53153.0,408527.0,162736.0,48890.0,21868.0,13374.0,10665.0,9105.0,5559.0,1269.0,777.0,892.0,963.0,1195.0,1966.0,425461.0,1.0,123.0,534.0,23524.0,325200.0,279605.0,66620.0,25829.0,10856.0,1745.0,904.0,812.0,988.0,1094.0,1476.0,427089.0,654540.0,52293.0,17116.0,5316.0,1700.0,1027.0,895.0,821.0,756.0,767.0,786.0,823.0,954.0,1232.0,1785.0,425589.0,7.806023255817316,8.248578308758677,7.736692506463586,8.186963626816672,0.9750377325947925,0.9719177380743786,0.9765147522639566,0.9729121540902806,0.45267544805473153,0.4468302462317715,0.45289739717207506,0.44718899982379834,448.1593255815821,503.23449786493467,421.6024392766818,485.4145499648228
1,21692.0,314955.0,246425.0,58374.0,21522.0,10797.0,6811.0,4540.0,2901.0,1744.0,1305.0,1223.0,1381.0,1647.0,2402.0,468681.0,461.0,3554.0,13028.0,180748.0,340975.0,105433.0,27874.0,10468.0,4144.0,1901.0,1404.0,1295.0,1355.0,1555.0,2070.0,470135.0,440669.0,216038.0,20910.0,5195.0,2127.0,1537.0,1323.0,1085.0,1051.0,1074.0,1069.0,1195.0,1341.0,1698.0,2712.0,467376.0,7.433856158488796,7.550422534240182,6.739460809651622,7.490708047154541,0.9773310260479378,0.9768721062124894,0.9800358556725027,0.9749689119145557,0.47316230537650456,0.4699111264671706,0.4852048425322384,0.47452411410192036,443.41276227419564,451.82898591794435,390.512475452464,489.00999157017367
1,48302.0,434764.0,175814.0,51002.0,21995.0,13694.0,11250.0,9710.0,5677.0,1491.0,952.0,1038.0,1190.0,1403.0,2315.0,385803.0,0.0,109.0,429.0,20423.0,339454.0,302675.0,71712.0,25951.0,9948.0,1657.0,1104.0,1070.0,1143.0,1422.0,1755.0,387548.0,693303.0,53785.0,15869.0,4163.0,1640.0,1201.0,998.0,960.0,957.0,929.0,867.0,1045.0,1150.0,1346.0,2214.0,385973.0,7.597989664086689,8.330846381339613,7.7789086994011285,8.069148090824038,0.9766950201253555,0.9708050167326934,0.9749853019506769,0.9736697003846093,0.4306326574505773,0.42096980160930103,0.4285485480355085,0.42212460299471405,399.5521998279471,499.18201621046524,428.80698277369953,450.2010475256753
1,48096.0,434766.0,175926.0,51148.0,21935.0,13644.0,11368.0,9624.0,5702.0,1493.0,939.0,1050.0,1200.0,1407.0,2319.0,385783.0,0.0,114.0,424.0,20444.0,339335.0,302764.0,71747.0,25874.0,9992.0,1674.0,1101.0,1071.0,1126.0,1421.0,1758.0,387555.0,693536.0,53584.0,15873.0,4143.0,1610.0,1226.0,1007.0,946.0,947.0,939.0,866.0,1027.0,1163.0,1362.0,2175.0,385996.0,7.779271317833359,8.070641471236216,7.5988225667568585,8.332028820775127,0.9749832248113217,0.9736652658897915,0.9766950462346546,0.9708037851486906,0.4284632119597918,0.42173637401540975,0.430140948089134,0.42064715422170124,428.8321722655077,450.2658243046093,399.5420490958214,499.19082879597056
1,48299.0,434868.0,175663.0,51040.0,21992.0,13668.0,11317.0,9689.0,5685.0,1486.0,937.0,1047.0,1211.0,1399.0,2320.0,385779.0,0.0,114.0,418.0,20434.0,339276.0,302917.0,71613.0,25984.0,9949.0,1659.0,1104.0,1061.0,1144.0,1421.0,1771.0,387535.0,693282.0,53835.0,15880.0,4111.0,1641.0,1237.0,973.0,950.0,970.0,934.0,848.0,1051.0,1161.0,1339.0,2188.0,386000.0,7.598217915594031,8.330549259962037,7.779095607239131,8.069220643718502,0.9766959551771339,0.9708053474900329,0.9749845112703398,0.9736685822575124,0.43045313108694716,0.42103845141188456,0.4285557324960597,0.4221350641333077,399.534350560076,499.17456399173363,428.81919379867537,450.21854486540116
1,48291.0,434762.0,175839.0,50985.0,21992.0,13639.0,11375.0,9614.0,5728.0,1474.0,943.0,1052.0,1198.0,1399.0,2301.0,385808.0,0.0,108.0,439.0,20529.0,339356.0,302680.0,71705.0,25881.0,9990.0,1681.0,1100.0,1069.0,1131.0,1414.0,1774.0,387543.0,693557.0,53569.0,15845.0,4183.0,1598.0,1204.0,1017.0,945.0,957.0,938.0,858.0,1032.0,1176.0,1350.0,2189.0,385982.0,7.778932816541361,8.070261432264887,7.598677002588037,8.331926901232892,0.9749821057112001,0.9736636311363613,0.9766928323182458,0.9708020681376174,0.4287839509528767,0.42214592207788315,0.43045220503777337,0.4209729453071648,428.8609483206324,450.30370900769725,399.58831524569615,499.2311992994188
1,1522.0,41392.0,246163.0,171850.0,74520.0,42712.0,35451.0,36304.0,28491.0,9756.0,1836.0,1113.0,1379.0,1610.0,2359.0,469942.0,39.0,456.0,1496.0,14593.0,106524.0,304067.0,138712.0,62482.0,45117.0,13851.0,1570.0,1251.0,1242.0,1611.0,2054.0,471335.0,557355.0,104621.0,15384.0,4341.0,2134.0,1397.0,1147.0,1093.0,1026.0,991.0,1041.0,1048.0,1353.0,1557.0,2341.0,469571.0,9.552204995697702,10.316185514298532,9.594770887170775,10.392029200814697,0.9683489449063526,0.9627307471827282,0.9674250111579857,0.9619616321670468,0.44827225282432376,0.44181648776596816,0.44808784327609585,0.4423970568787692,505.3424444446864,594.35931130038,520.0906124033557,606.6249360844536
1,52778.0,408662.0,163057.0,48787.0,21790.0,13466.0,10634.0,9173.0,5524.0,1270.0,785.0,883.0,958.0,1218.0,1958.0,425457.0,0.0,119.0,520.0,23553.0,324384.0,280413.0,66654.0,25796.0,10870.0,1740.0,892.0,800.0,990.0,1103.0,1479.0,427087.0,653959.0,52593.0,17202.0,5485.0,1703.0,1037.0,899.0,832.0,756.0,768.0,780.0,837.0,959.0,1228.0,1786.0,425576.0,7.746127476317229,8.196733219553112,7.813580534025726,8.255870738382683,0.9765136719055073,0.9729154106449929,0.9750466535315343,0.9719198435974565,0.4519844372433961,0.4460806501235324,0.4517888568189862,0.4459475518856119,421.57273040502497,485.29977733177054,447.9476770027796,503.1382780434904
1,52854.0,408132.0,163365.0,48881.0,22032.0,13471.0,10791.0,9133.0,5316.0,1153.0,775.0,904.0,990.0,1189.0,1986.0,425428.0,0.0,122.0,533.0,23017.0,325509.0,280017.0,66577.0,25659.0,10877.0,1732.0,893.0,820.0,976.0,1105.0,1454.0,427109.0,651983.0,53879.0,17668.0,5666.0,1768.0,1041.0,897.0,831.0,768.0,770.0,765.0,843.0,970.0,1233.0,1844.0,425474.0,7.804226528857694,8.2486491342033,7.734223083552355,8.186457484004956,0.9750599322213701,0.9719424374966988,0.9765441563214742,0.9729337400886063,0.4525227694207716,0.4461045165516942,0.45234823952954695,0.44685953002067924,447.6703092163849,502.6893872390518,420.9882885445668,484.92885324974355
1,53149.0,407705.0,163578.0,48823.0,22044.0,13471.0,10726.0,9111.0,5338.0,1197.0,784.0,887.0,968.0,1188.0,1933.0,425498.0,0.0,120.0,508.0,23284.0,324902.0,280193.0,66659.0,25686.0,10942.0,1743.0,901.0,793.0,1011.0,1074.0,1493.0,427091.0,652510.0,53667.0,17462.0,5563.0,1782.0,1023.0,913.0,794.0,780.0,761.0,779.0,842.0,949.0,1254.0,1827.0,425494.0,7.7387950043101785,8.191247702492754,7.810416020675076,8.253485993837579,0.9765277959683857,0.9729156857024458,0.9750419875249198,0.9719205582217331,0.4521582962089205,0.44682941509209184,0.45257008288367817,0.44653038287602853,421.30220413456726,485.2753088681021,448.0137493541954,503.1052155167126
1,292.0,48290.0,228977.0,236421.0,55460.0,18512.0,11016.0,8485.0,7163.0,3970.0,1354.0,1155.0,1213.0,1527.0,2153.0,540412.0,2.0,118.0,6865.0,86782.0,197043.0,225433.0,72159.0,16325.0,10008.0,3272.0,1269.0,1164.0,1208.0,1432.0,1970.0,541350.0,177034.0,314462.0,103954.0,14239.0,3645.0,1637.0,1156.0,1170.0,1082.0,1036.0,985.0,1112.0,1230.0,1566.0,2324.0,539768.0,6.384550387599987,6.7643162407940896,6.01091214470581,6.5652518276433725,0.9748319310613791,0.9735045571679555,0.9789713681154882,0.9736382597500822,0.5532280787469481,0.5429589329754989,0.5531094594872752,0.549690102799525,450.7775770889382,474.38862180602774,376.63579069786687,471.99473905150717
1,141.0,51936.0,259200.0,267559.0,61741.0,20739.0,12834.0,9642.0,8015.0,4458.0,1562.0,1372.0,1619.0,1887.0,2714.0,460981.0,0.0,93.0,6359.0,96674.0,222869.0,254712.0,82106.0,18393.0,10978.0,3319.0,1528.0,1424.0,1545.0,1876.0,2539.0,461985.0,196409.0,359843.0,115533.0,14210.0,3783.0,1906.0,1433.0,1390.0,1346.0,1301.0,1215.0,1331.0,1614.0,1950.0,2812.0,460324.0,6.239000000003863,7.07298648443394,6.565114556420828,6.820602603614126,0.977492985960915,0.9711130927499607,0.9767074101718574,0.9745862779172755,0.5118387065485344,0.49973806003394183,0.5019266409267532,0.496921818574239,388.2538234283134,497.6631196363795,401.8285030148828,437.82714791127387
1,17736.0,304279.0,239131.0,56194.0,20625.0,10320.0,6551.0,4315.0,2840.0,1719.0,1330.0,1260.0,1510.0,1807.0,2520.0,494263.0,297.0,2987.0,11362.0,169916.0,334211.0,101698.0,26745.0,9617.0,3745.0,1822.0,1523.0,1411.0,1433.0,1785.0,2268.0,495580.0,424604.0,210071.0,18121.0,4066.0,1876.0,1447.0,1353.0,1182.0,1114.0,1144.0,1050.0,1252.0,1463.0,1701.0,2727.0,493229.0,6.4169130060339326,7.300459674412379,6.524687338506041,6.822413834802462,0.9806650867467153,0.9770407186947095,0.9820380508355466,0.9784343420805107,0.506545928013708,0.4908008508514134,0.5004443217821284,0.5007544840521673,383.09812575393113,454.4990749507168,355.89041860489607,426.91116502685463
1,144.0,51997.0,259181.0,267553.0,61744.0,20624.0,12935.0,9608.0,8030.0,4443.0,1574.0,1374.0,1612.0,1898.0,2694.0,460989.0,0.0,88.0,6329.0,96875.0,222837.0,254598.0,82139.0,18349.0,10979.0,3326.0,1529.0,1405.0,1534.0,1902.0,2531.0,461979.0,196722.0,359575.0,115379.0,14340.0,3771.0,1936.0,1403.0,1397.0,1329.0,1303.0,1219.0,1328.0,1609.0,1942.0,2823.0,460324.0,6.56530921619684,6.819997996159849,6.239665805344043,7.073979768108837,0.9767043455040775,0.9745852680246183,0.9774942852946344,0.971112244663498,0.5017127455541368,0.49695804614118233,0.5117613343205131,0.4994406786789125,401.8907028426184,437.8547439229306,388.24040310101475,497.68932159600087
1,141.0,52113.0,258571.0,268114.0,61653.0,20683.0,12856.0,9690.0,8021.0,4435.0,1564.0,1362.0,1628.0,1870.0,2713.0,460986.0,0.0,93.0,6354.0,96681.0,223085.0,254510.0,82094.0,18391.0,10968.0,3328.0,1530.0,1425.0,1539.0,1896.0,2542.0,461964.0,196242.0,359748.0,115696.0,14339.0,3748.0,1950.0,1401.0,1372.0,1355.0,1286.0,1233.0,1319.0,1615.0,1932.0,2836.0,460328.0,6.2391937984534716,7.073347521456616,6.565528854439797,6.820974005336061,0.9774928610678782,0.9711128345516555,0.9767067276759839,0.9745860867408989,0.5117994346907689,0.49963478534903855,0.5017304209038842,0.49681868889206404,388.25489405708396,497.6663119637404,401.8389827737143,437.82933659025895
1,146.0,51909.0,259200.0,267706.0,61652.0,20688.0,12867.0,9644.0,7998.0,4451.0,1575.0,1371.0,1613.0,1902.0,2681.0,460997.0,0.0,93.0,6388.0,96822.0,222861.0,254561.0,82143.0,18330.0,10978.0,3356.0,1514.0,1407.0,1537.0,1906.0,2523.0,461981.0,196594.0,359823.0,115266.0,14334.0,3779.0,1916.0,1400.0,1420.0,1328.0,1269.0,1240.0,1327.0,1626.0,1934.0,2844.0,460300.0,6.565427217919527,6.8201724685966845,6.240062015507753,7.074233703239716,0.9767048687830642,0.9745854308042117,0.9774937768482511,0.9711122248387623,0.5017225925314095,0.4969922583207923,0.5116480817458504,0.49947712471366795,401.8828863051468,437.8532393140973,388.2504254955036,497.6911406007154
1,292.0,48394.0,228955.0,236211.0,55562.0,18428.0,11041.0,8567.0,7153.0,4014.0,1331.0,1141.0,1207.0,1533.0,2154.0,540417.0,1.0,118.0,6889.0,86839.0,196916.0,225160.0,72550.0,16249.0,9998.0,3283.0,1270.0,1163.0,1212.0,1424.0,1954.0,541374.0,177189.0,313983.0,104118.0,14460.0,3587.0,1638.0,1149.0,1188.0,1059.0,1046.0,982.0,1099.0,1206.0,1592.0,2338.0,539766.0,6.0361050818290956,6.59035685659542,6.408776055127928,6.787225680962177,0.9789504785317513,0.9736193936349458,0.9748184182862636,0.9734880553085704,0.5511988453036827,0.5478504445467176,0.5515951965236208,0.5414947653281613,377.0200378985599,472.3456618552277,451.03230060315036,474.6972790937946
1,280.0,48150.0,229114.0,236164.0,55678.0,18573.0,11060.0,8588.0,7083.0,3924.0,1323.0,1159.0,1191.0,1523.0,2167.0,540423.0,0.0,118.0,6790.0,86964.0,196893.0,225073.0,72578.0,16315.0,9971.0,3296.0,1290.0,1147.0,1211.0,1419.0,1974.0,541361.0,177246.0,313684.0,104225.0,14573.0,3604.0,1643.0,1185.0,1138.0,1084.0,1025.0,1008.0,1097.0,1232.0,1598.0,2354.0,539704.0,6.404623600347615,6.783408880475741,6.029635658917736,6.5850907256685,0.9748140735109266,0.9734905684493664,0.9789574688716558,0.973623742294481,0.5519084466992606,0.5417134765750423,0.551640858565581,0.5482088668115497,451.10962101658816,474.65187912004933,376.89459173146037,472.2673988751695
1,1467.0,41507.0,245767.0,172142.0,74752.0,42481.0,35628.0,36168.0,28459.0,9808.0,1816.0,1111.0,1368.0,1617.0,2369.0,469940.0,44.0,440.0,1534.0,14517.0,106489.0,304286.0,138514.0,62506.0,45200.0,13816.0,1568.0,1229.0,1250.0,1632.0,2030.0,471345.0,557329.0,104607.0,15418.0,4321.0,2155.0,1397.0,1158.0,1101.0,1009.0,992.0,1037.0,1047.0,1359.0,1556.0,2326.0,469588.0,9.594139534888356,10.392562982824257,9.553478897506373,10.315218142371629,0.9674233739041573,0.9619610206623549,0.9683469848261739,0.9627294229410942,0.44823718530008516,0.44230158135331343,0.44806968162347605,0.4419720670749101,520.1146804481365,606.6323744835869,505.37178725260674,594.3781629608026
1,284.0,48145.0,229107.0,236052.0,55816.0,18557.0,11137.0,8467.0,7148.0,3913.0,1300.0,1165.0,1195.0,1546.0,2174.0,540394.0,0.0,120.0,6836.0,86985.0,196596.0,225343.0,72548.0,16299.0,9978.0,3285.0,1282.0,1161.0,1209.0,1440.0,1964.0,541354.0,177170.0,314467.0,103538.0,14505.0,3670.0,1658.0,1133.0,1174.0,1074.0,1030.0,993.0,1104.0,1235.0,1571.0,2344.0,539734.0,6.031786391045208,6.586965008776806,6.40735055986531,6.786319633505643,0.9789575057983128,0.9736305860361222,0.9748254942577795,0.973495533084245,0.5515825991502398,0.5480399853564102,0.5512587397277792,0.5414300832046618,376.8900654610036,472.1398215199652,450.9003273042682,474.55792139420555
1,122935.0,221324.0,188386.0,91135.0,45233.0,23099.0,13557.0,8469.0,4853.0,2273.0,1205.0,1173.0,1284.0,1532.0,2566.0,437376.0,297.0,1567.0,17415.0,139796.0,234001.0,199764.0,85510.0,29543.0,9215.0,2866.0,1341.0,1187.0,1272.0,1456.0,2031.0,439139.0,543711.0,126856.0,33046.0,9583.0,2980.0,1540.0,1135.0,1054.0,1020.0,997.0,1055.0,1099.0,1235.0,1581.0,2539.0,436969.0,10.112704565036141,10.478147759154492,9.559602067189212,10.195383217481414,0.9724250215357159,0.968843277835435,0.9743645108256331,0.9704579022764792,0.4140856707902971,0.41216281221646556,0.42047684608100444,0.4130437694525076,508.3107906979863,573.3752383881942,472.543927648864,543.6614042786651
1,111440.0,215053.0,188580.0,86949.0,42333.0,21343.0,12943.0,8044.0,4499.0,2134.0,1255.0,1184.0,1422.0,1676.0,2567.0,464978.0,215.0,1335.0,13939.0,129626.0,229034.0,199897.0,81816.0,26139.0,7622.0,2372.0,1332.0,1312.0,1335.0,1642.0,2258.0,466526.0,530031.0,121851.0,27265.0,6712.0,2267.0,1419.0,1167.0,1113.0,1100.0,1052.0,1045.0,1129.0,1366.0,1639.0,2581.0,464663.0,8.611531438420672,9.503507586962204,9.100780361762311,9.071836866546432,0.9784369912432604,0.9732195718067302,0.975272808145553,0.9744531065431427,0.4433268756576868,0.4342186236783047,0.44111813354038415,0.44040613382933075,404.8341826014646,502.16434180716544,464.2374728684889,479.0341231811013
