H,S,V,label
93.80840020576132,109.43665809327847,179.09416066529494,2
93.80840020576132,109.43665809327847,179.09416066529494,2
96.22289951989026,112.54703875171468,179.96991769547324,2
96.04236025377229,103.19206532921811,178.2927709190672,2
87.6971159122085,85.59849365569274,208.9280829903978,2
87.6971159122085,85.59849365569274,208.9280829903978,2
85.83170781893004,123.09601937585734,188.78814900548696,2
85.83170781893004,123.09601937585734,188.78814900548696,2
91.58365312071331,110.97391203703704,177.87990997942387,2
91.58365312071331,110.97391203703704,177.87990997942387,2
85.10015432098766,120.3211359739369,188.34036608367626,2
94.96338563100137,109.15855281207133,178.47194015775034,2
94.96338563100137,109.15855281207133,178.47194015775034,2
94.29047839506173,112.41926697530864,177.21406378600824,2
94.29047839506173,112.41926697530864,177.21406378600824,2
87.08993569958848,109.26939043209876,181.7315534979424,2
87.08993569958848,109.26939043209876,181.7315534979424,2
96.22866255144032,100.68698988340192,171.1328206447188,2
96.22866255144032,100.68698988340192,171.1328206447188,2
100.22276748971193,95.23541323731139,186.50286436899862,2
100.22276748971193,95.23541323731139,186.50286436899862,2
91.85580332647463,115.0376560356653,178.4785553840878,2
86.45389060356653,95.81981481481482,165.12230538408778,3
84.15671982167352,100.01221965020576,166.3839188957476,3
86.17697445130315,109.21515089163238,165.5947299382716,3
86.17697445130315,109.21515089163238,165.5947299382716,3
89.31724022633745,95.98878515089163,165.66568930041151,3
89.31724022633745,95.98878515089163,165.66568930041151,3
92.30587105624143,84.21889574759945,148.58572359396433,3
83.79218621399177,96.90040037722908,168.4776148834019,3
83.79218621399177,96.90040037722908,168.4776148834019,3
82.25534465020576,94.22554783950618,149.1321407750343,3
86.45389060356653,95.81981481481482,165.12230538408778,3
82.25534465020576,94.22554783950618,149.1321407750343,3
88.58502572016461,95.91119341563785,163.52170010288066,3
88.58502572016461,95.91119341563785,163.52170010288066,3
88.79926611796982,99.01414094650205,157.2561694101509,3
88.79926611796982,99.01414094650205,157.2561694101509,3
88.54326303155007,90.97548182441702,168.879704218107,3
85.4199537037037,112.8733573388203,164.42500771604938,3
85.4199537037037,112.8733573388203,164.42500771604938,3
86.29624056927298,100.96702589163237,161.5925342935528,3
88.70485768175583,78.05029835390947,192.36911093964335,3
86.29624056927298,100.96702589163237,161.5925342935528,3
91.94947530864198,97.29442129629629,173.81135288065843,3
91.94947530864198,97.29442129629629,173.81135288065843,3
88.9186359739369,94.40470764746227,175.16066958161866,3
88.9186359739369,94.40470764746227,175.16066958161866,3
88.95129458161865,91.23921553497942,168.33874828532237,3
88.95129458161865,91.23921553497942,168.33874828532237,3
85.88078275034293,103.56994341563787,171.807313957476,3
85.88078275034293,103.56994341563787,171.807313957476,3
88.70485768175583,78.05029835390947,192.36911093964335,3
85.9603669410151,94.74444787379973,158.52758316186558,3
86.1833744855967,90.42223165294925,147.14816015089164,3
86.1833744855967,90.42223165294925,147.14816015089164,3
90.22464334705076,82.80881687242798,139.45508916323732,3
90.22464334705076,82.80881687242798,139.45508916323732,3
89.65477280521262,93.29853052126201,180.21388717421124,3
89.65477280521262,93.29853052126201,180.21388717421124,3
87.59135716735254,93.75981910150891,167.84950102880657,3
87.59135716735254,93.75981910150891,167.84950102880657,3
81.9745773319616,102.58497256515776,168.37651748971194,4
54.73797839506173,91.91657836076817,146.8414283264746,4
76.85521433470508,96.2001183127572,160.53438443072702,4
76.85521433470508,96.2001183127572,160.53438443072702,4
33.47815072016461,103.16163923182442,147.15987825788753,4
33.47815072016461,103.16163923182442,147.15987825788753,4
55.77607338820302,109.51360082304527,150.51608196159123,4
55.77607338820302,109.51360082304527,150.51608196159123,4
75.72920696159122,143.89661436899863,171.58480281207133,4
65.80678583676269,68.14685871056241,164.1213760288066,4
65.80678583676269,68.14685871056241,164.1213760288066,4
81.9745773319616,102.58497256515776,168.37651748971194,4
78.28757115912208,93.00687757201646,162.59185613854595,4
78.28757115912208,93.00687757201646,162.59185613854595,4
74.73444530178327,109.15121056241426,158.3716092249657,4
74.73444530178327,109.15121056241426,158.3716092249657,4
82.07624228395062,92.0586025377229,188.01914180384088,4
81.02535150891633,115.19775205761317,175.92589334705076,4
86.84816015089163,103.25953875171467,192.087051611797,4
86.84816015089163,103.25953875171467,192.087051611797,4
81.3357981824417,118.31965449245541,159.49407836076819,4
81.3357981824417,118.31965449245541,159.49407836076819,4
32.471480624142664,78.10958847736626,192.29601508916323,4
85.18476766117969,115.37731052812072,151.43978737997256,4
85.18476766117969,115.37731052812072,151.43978737997256,4
89.32872427983538,109.59390775034294,151.6152494855967,4
89.32872427983538,109.59390775034294,151.6152494855967,4
83.86987825788752,121.00810956790123,158.31599451303154,4
82.8415835048011,93.2407767489712,151.12088477366254,4
82.8415835048011,93.2407767489712,151.12088477366254,4
84.48565586419753,95.60017489711935,156.15379543895747,4
84.48565586419753,95.60017489711935,156.15379543895747,4
82.62664008916323,81.0550505829904,151.60167009602193,4
32.471480624142664,78.10958847736626,192.29601508916323,4
82.62664008916323,81.0550505829904,151.60167009602193,4
58.59292781207133,88.101951303155,137.52300411522634,4
58.59292781207133,88.101951303155,137.52300411522634,4
77.2957261659808,70.03009945130316,183.7672213648834,4
77.2957261659808,70.03009945130316,183.7672213648834,4
54.73797839506173,91.91657836076817,146.8414283264746,4
79.66842849794239,106.77649777091906,152.9898945473251,5
79.60187157064472,92.84348593964334,148.01441958161865,5
81.57679098079561,95.27165209190672,144.86232767489713,5
81.57679098079561,95.27165209190672,144.86232767489713,5
82.70605195473252,75.70898576817558,183.81771776406035,5
82.70605195473252,75.70898576817558,183.81771776406035,5
79.22981310013718,96.6014103223594,164.56199074074075,5
79.22981310013718,96.6014103223594,164.56199074074075,5
85.56855795610426,83.59832133058985,166.8614017489712,5
83.42920524691358,85.6635390946502,152.55580761316872,5
76.5878249314129,97.45923696844993,153.81499314128945,5
79.66842849794239,106.77649777091906,152.9898945473251,5
76.5878249314129,97.45923696844993,153.81499314128945,5
87.27943072702332,78.25430641289438,148.7403969478738,5
87.27943072702332,78.25430641289438,148.7403969478738,5
80.34597993827161,87.10649176954732,165.89004115226336,5
85.14481567215364,86.08186471193416,145.5820353223594,5
85.14481567215364,86.08186471193416,145.5820353223594,5
81.52973593964334,91.39620027434842,145.8946407750343,5
81.52973593964334,91.39620027434842,145.8946407750343,5
87.48147633744856,93.43637088477367,162.24853995198902,5
87.48147633744856,93.43637088477367,162.24853995198902,5
80.0000805898491,111.23751028806585,159.74104938271606,5
84.71964077503429,71.44922496570645,179.96500342935528,5
75.4003755144033,117.91102794924554,156.95329475308642,5
75.4003755144033,117.91102794924554,156.95329475308642,5
84.43757030178327,91.30780092592593,166.4877237654321,5
84.43757030178327,91.30780092592593,166.4877237654321,5
80.31885288065844,100.32395061728396,152.00177297668037,5
80.31885288065844,100.32395061728396,152.00177297668037,5
78.29541495198903,138.83874828532237,171.05641203703703,5
78.29541495198903,138.83874828532237,171.05641203703703,5
77.81468878600823,112.07812928669411,145.04333676268863,5
80.0000805898491,111.23751028806585,159.74104938271606,5
77.81468878600823,112.07812928669411,145.04333676268863,5
83.9910768175583,82.60805898491084,155.0948439643347,5
83.9910768175583,82.60805898491084,155.0948439643347,5
86.19651663237312,71.1112328532236,170.54431755829904,5
86.19651663237312,71.1112328532236,170.54431755829904,5
79.60187157064472,92.84348593964334,148.01441958161865,5
