label,H,S,V,Contrast,Homogeneity,Energy
1,31.040480672690762,135.71138773845382,50.39472264056225,299.0731528999353,0.44323866722382493,0.3529472018215859
1,29.13807355858346,141.3436522389516,51.54259048486228,391.1193724989566,0.4305758502671158,0.3470759535831069
1,29.02046925303242,141.0540421449709,51.45369906669702,382.06309871602883,0.43164801607619985,0.3488673509977195
1,30.693401088862004,119.90056418360041,52.708301955507274,344.77096506702117,0.4351665938229565,0.3478546282800029
1,30.67979340016296,119.86734278165972,52.654338781758476,340.8908158068002,0.4351096065428673,0.34769357899311365
1,28.447927586729282,142.4674519012271,45.76681411907287,352.56213414634146,0.44521260790740264,0.359803192720825
1,28.372151189213756,142.25326011210421,45.73795334040297,352.0978932926829,0.4453059871316332,0.35981123844614243
1,24.389007923673997,105.75702706292736,67.68232968721124,638.4063909621466,0.4456394929640031,0.39193169359556457
1,24.56308330253188,105.9955443771946,66.50330923119571,649.042214529855,0.449834838131567,0.39711645667518214
1,26.808773903262093,129.9609483509613,61.73218638234087,404.84811558508517,0.4603704272564044,0.3850527027990093
1,27.66380920489638,151.19307214346838,50.64278453696469,319.1577525127697,0.4285287909702238,0.34782267634537223
1,23.808552535716515,144.94056521950304,65.67941798905086,356.0876596457433,0.4096166109235667,0.34083354217207373
1,24.04238244253093,145.40898966840362,67.0220647927783,353.4057214242842,0.40546403876788256,0.3333110511925147
1,26.480412650485814,148.50885616266015,71.15896818023458,446.85182792402134,0.42070750675400265,0.33430845665474856
1,26.28813436302404,148.79313765338907,68.9266756667828,415.44991580648156,0.4275919407332261,0.3431828981514961
1,32.03452800309495,150.87603548468667,78.67490354508939,519.9849269305197,0.3503669641742184,0.28346722015907266
2,19.8277486731724,101.77192033327627,57.87267248758774,680.1844398960513,0.44685894642817,0.3997115618053159
2,34.72876808681672,154.2654541800643,73.86577572347267,619.6128794591992,0.29332964820167445,0.2228862783290225
2,20.925925925925927,101.7728083090795,59.34229983450322,711.0236414230849,0.4405161910890874,0.3930592945099385
2,35.42767785369775,154.61654692524115,75.07045317524116,625.3332177127378,0.28842693707294254,0.2169918885477275
2,33.111613200477954,122.8978471758106,60.94621483686737,663.8094036673845,0.37008770284285997,0.31095878968176366
2,31.341588695141464,121.3244476173117,57.8183086254734,626.5934933009521,0.38303533211059515,0.32810304267696805
2,24.676654345147497,127.38007779468967,65.00034548573362,583.3033450189891,0.361886201748079,0.29968400008060536
2,25.004510642410185,128.08813510183373,65.16185644222173,587.6151767455449,0.36042969776933204,0.29772734735778245
2,35.04823895616578,141.44705995224288,70.03988359201774,587.8459132265583,0.362348634260761,0.28887897316969
2,29.21171755074194,138.08921627153333,58.41400946614361,582.0450044579077,0.40231503642598754,0.3431152488999498
2,30.112220087395645,156.8294934793328,69.99914701398217,491.7764775457612,0.3124710533709102,0.24167104194961916
2,29.290599386230962,162.1718989152645,72.08430735625524,740.8273891340518,0.3048064073113743,0.2390682664295093
2,31.22647203849489,158.07882610987366,71.45723167780366,511.69949117629426,0.3045264912010724,0.23114885849598504
2,42.02263954634683,122.55024128347287,69.91004250842839,877.79124232711,0.26946545899855284,0.21520316815955956
2,33.936440441709436,124.7532067365678,58.24282574310306,654.886415018406,0.3039875585234591,0.24902385027211035
2,24.279754645079723,126.51431832701182,77.56047203570424,718.8623258513933,0.36003358947994746,0.29350401060240033
2,24.210530783286202,126.79078489450006,77.39411586006013,718.559651522788,0.3603299052318189,0.2937509236546884
2,24.3070763483,129.8274772996447,70.71217586396156,551.6665865291402,0.3778610272069998,0.3181584255316522
2,24.40534986952712,129.86280415587416,70.71227600550779,549.3121388964287,0.3791854227348123,0.3194251636284349
2,30.32549984647493,142.88676969904637,67.16536652441494,778.3103130610589,0.3122894419875193,0.25377205364533917
2,30.28302012735906,142.92809464264258,67.09683426857542,775.9496842940491,0.31309748063069837,0.25427342072438186
2,23.95710757859653,138.68840717363335,85.8410087813976,703.8851803302922,0.36293167619721556,0.29707587342895075
2,33.138888260844446,154.4242842177455,76.69358967595419,600.5271238122252,0.32973103318996383,0.2607087090408818
2,32.96438374786287,145.7407626228034,65.56821307009793,559.5941930433547,0.358687449187149,0.29312972759077655
2,30.654121854429288,144.46273678376667,61.66339452371367,469.1760905834631,0.37629639968223966,0.312925964192281
2,37.6022824241275,151.91471939457148,68.1721213270469,683.6456614204257,0.305259565658175,0.2321343771535414
2,39.34586023312676,153.3219815486811,71.33000623471848,696.5809999536413,0.2923786279990388,0.21759929554499854
2,33.991593210046396,115.86940251065081,74.19832053970453,944.2025703747585,0.3003365907687771,0.2375237323619538
2,34.406822214420586,116.50455731514076,74.79542465675438,949.6627878533071,0.2977892431616047,0.2341305307301354
2,34.04151846863957,154.53036189094928,61.07096815037352,657.3964877759976,0.343131641341663,0.2719410048697213
2,34.79985496736766,154.600158845264,62.40360509686108,677.6705643008056,0.3374115789866775,0.265734095703666
2,41.36365633738515,84.17167151743423,67.15537864520915,740.5571062703233,0.28460183263806876,0.228175023929481
2,42.021822747246475,85.19833076527992,68.01154768019175,756.8942735460848,0.2795968856299935,0.2223910234352131
2,33.58428733284597,154.70793672326604,77.48380022157409,602.3348689142372,0.3260478425733177,0.25575483220567746
2,26.418506392786547,160.94671951472765,67.19163489715395,641.8697796632941,0.3267437176079867,0.2629066222850753
2,34.994000657462195,161.2846674337059,70.91623109796187,682.0521855658709,0.3447693644883046,0.2725284326419369
2,35.18058842866535,161.832845715538,70.98539612097305,687.3564986737401,0.3437613379722205,0.2707954732052558
2,23.407728769479224,148.4671931038822,73.27716604794564,591.6644864156842,0.3751562213009174,0.3189090549201824
2,29.73493968054032,140.06567925900993,58.533104579066816,633.8058343363607,0.3893383887172744,0.3290144469782688
2,30.843634152432866,140.76622761773424,60.5989749492361,697.729815078236,0.37999325426351593,0.3189773830167207
3,26.054450098378453,123.20743198317389,57.39608657303752,373.1152354305991,0.5010781650299164,0.4401889688801021
3,28.34057239057239,106.10603103103104,50.26617412867413,308.34581452488436,0.5447517381518363,0.47737250870083103
3,26.404172603297376,123.12894768980256,57.979757106995045,378.08736044765936,0.49848080404349443,0.43720740830942895
3,21.939404176904176,104.44143802893802,37.82365547365547,239.97241071938748,0.5884953202125905,0.5418662160379851
3,33.89796915602264,156.6222075240876,70.19792221118892,455.6066641133665,0.37610570722258707,0.296569055409128
3,33.914720957465185,156.1471013746634,70.65807407510825,493.21580539636454,0.37452422401065666,0.2952946311113449
3,36.8516270610468,172.15438995257793,66.98840897748153,494.8462861357599,0.3180204914148448,0.2442832635930333
3,36.117256062342165,172.41785252989348,65.30032169246499,429.31633701370544,0.3246841995207506,0.2517989307427898
3,32.34477401418672,161.42945388387855,56.88643193107716,244.81382513129742,0.38449422871064454,0.28825006808406056
3,28.77790000152251,134.06990732987217,54.9191876899966,301.29718448744563,0.4800250491610308,0.41797919895898467
3,28.79132346746649,134.22335606948738,54.910089422105834,300.07884226062527,0.48011856522015633,0.4181383094514066
3,20.909909586056646,109.68985620915032,47.2036568627451,229.7539425444596,0.5960092345325698,0.534012180868166
3,30.98759557807462,144.393038538308,56.03312912636266,382.70078269267924,0.4293333997312981,0.3594034479649512
3,30.487929393579375,125.04404917027556,73.9016642394512,457.55380209162047,0.43770507040061934,0.34469650877020436
3,30.795806847842776,144.17920927376016,55.870489789651465,390.60801699826146,0.4295458675250209,0.36026001196678725
3,27.31169710223131,132.1443866973389,54.71170940899151,265.07492446458724,0.4943238262522435,0.4357948637353927
3,27.343309698042592,132.0942966055431,54.759011546265526,269.25685214101645,0.4937805248646252,0.43490593994118193
3,31.542475154161696,124.49430947756066,70.44692018692757,568.2139760917561,0.48293632995813923,0.40526460127642977
3,31.97486264512617,124.78727619410245,71.07461188138251,573.9641002399201,0.4800947996877293,0.4005186855214197
3,20.6271405994624,100.63828833087948,37.94253103345805,169.45171007174218,0.6187798247025821,0.5706247674236982
3,20.66930963219105,100.74165034511637,37.952007888374105,168.82943536071343,0.6178961585220867,0.5692991473766116
3,29.922194538735514,151.01945721786532,70.02083841947729,333.580334298411,0.4283722164837968,0.3576568064003872
3,29.640470689498958,147.47838662000544,58.563175285403645,266.98044738880793,0.49827361740304205,0.3733967263976268
3,30.11181211644901,151.51095429995152,69.71016002541678,359.35158059520603,0.42728521972540595,0.355282282272454
3,30.136896549521584,125.3106388686621,73.16260587130648,467.53788591073254,0.4403660349750875,0.34900389153026007
3,24.854919423240034,137.8743704483636,57.12499926881343,219.74494991836917,0.49693839679004764,0.42358313279083076
3,31.516323920253058,128.31769796956257,41.146162389038246,430.6710762400962,0.4721730425731522,0.4080453025134038
3,30.465726124552898,128.29188667539808,38.806640472415616,335.6876976909086,0.48227572786716627,0.41938219067574584
3,28.96999086757991,146.1303105022831,50.25636164383562,167.34327908045975,0.46774745964646997,0.3848696387531506
3,29.045247488584476,146.3363196347032,50.27891689497717,168.66731954022987,0.4671887964945996,0.3842293849843869
3,31.503509810080434,114.65548192230462,70.78923891948891,372.4825311872589,0.5240261913228693,0.40702866976544544
3,37.07056078435772,115.64497633016613,82.68406380759005,375.8918315324053,0.49847038980664515,0.35641704276190966
3,35.36165215440181,155.12505880905334,84.44466520458313,471.90809429067,0.3610459462000227,0.26629669693100516
3,29.6026872678264,147.47477660369665,58.42657934674278,257.5380457072548,0.4989442264737375,0.374562090912551
3,33.67204452840568,155.91841827170146,79.08985299546175,364.0121379742592,0.37966499911525997,0.2871132536120062
3,27.944517542056253,121.86417138831553,51.33611424060262,241.62736211219593,0.5060056366145906,0.43410267593806273
3,29.68675526097218,121.99023324534208,54.67279864257735,278.26646844842537,0.489399940435723,0.415320599026241
3,35.3559319416996,119.81545361907115,43.92891242588933,200.60202950310565,0.5008783663563368,0.3978873049663889
3,31.622555347142388,160.05411347088602,87.0797785442004,344.4727859677144,0.389283888119273,0.2838372799794331
3,31.60396287556389,160.00695494914046,87.07389759518095,344.417552539012,0.38949964360332556,0.2839873294124156
4,26.653761904761904,138.4284210526316,53.88222305764411,384.73822145219725,0.46349197947041476,0.39631910948108184
4,37.514511553701695,144.81349317289735,46.191893211664414,636.6431235968964,0.37924948022545457,0.3043954859760711
4,30.07638095238095,138.2891177944862,61.17921052631579,646.4397857930383,0.4305041988170128,0.36221473053972086
4,37.34840402730096,145.04722312305933,45.785198811640555,613.059543167296,0.38060866622603423,0.30582556594236704
4,34.929999770114186,148.24330293367137,51.65117455229738,426.6389947832237,0.391340396046535,0.3216977103615524
4,35.096711319248996,148.68014344874695,51.73099254841559,426.8584777985436,0.3904396185881314,0.32031160746706433
4,34.83188796437361,146.98967977264738,63.3288519571077,583.6322727423573,0.33919813718036834,0.27162352247456356
4,34.7729531671159,147.5384737929216,62.90292101253955,577.1653681217988,0.3403212258465024,0.27144605344077327
4,34.95171241352489,135.8534769772896,58.059840190451496,518.108634482186,0.4089879751744633,0.3080543232454586
4,35.170329459876726,135.7965787085597,58.490502469033956,527.1865245030599,0.4073717916909586,0.3063035224368548
4,29.458624005049522,141.93470299191563,51.83696757076121,424.9639660613586,0.42588431508471475,0.3419579635774039
4,36.18399662447258,149.72757974683543,55.341382278481014,469.1660215784556,0.3552057455006218,0.29144552536261453
4,31.24135787057931,136.93507840331858,62.75517447499064,424.01266932059326,0.41614962596959026,0.3433616364180536
4,35.69529273824626,160.3372890477838,48.16437934878714,356.7951819817729,0.38377800602859635,0.2959867323713126
4,34.02279985034409,133.81908074994237,47.051396977404224,323.529862390209,0.4122671856475923,0.32166704874405
4,34.06007021734119,133.77520813886255,47.06624541300872,324.36262615499373,0.4122239182324765,0.3216251468507454
4,35.11596669162526,112.428605338346,57.060303796673004,488.24786635606307,0.43931217012582174,0.33285506974567186
4,35.61571448767691,112.19057019036599,58.24147524474255,518.2231252217972,0.4349762325280263,0.32801084566590005
4,33.34183472354204,133.5560940414599,46.00116319994369,476.4304231539048,0.43630265316985944,0.34131884812253865
4,32.290345968394746,133.87117340653927,43.48063562453807,335.2987158368316,0.4499954996180101,0.3558378399283415
4,37.24187421679198,155.76767569966583,67.8484126984127,614.4972689075631,0.3600960399886755,0.28559099858958376
4,35.487733657059316,155.53632518796994,64.1170778508772,471.92240808823533,0.3738379664178412,0.30174512217980076
4,36.2401896256528,154.70287249022763,46.75105610475871,410.885865113972,0.3636264835036824,0.3044768154430791
4,38.10737583806387,176.8140476440769,53.66309248487397,386.80117799567495,0.3333463936180364,0.22905025754956315
4,32.03725838046495,137.05083372542995,64.39205380205682,482.8542146976674,0.40935329301348605,0.33487810597921386
4,38.30595609362955,177.05484792206883,54.01911486439134,417.0096262682466,0.33093035408601995,0.22587265352339175
4,35.26734332901421,160.07432616564859,60.89759440365274,348.9224269747733,0.39382519807259303,0.2950191093474627
4,34.04891404948479,159.6242030192715,58.775323419921435,338.76485482847363,0.40105200464209795,0.30602721095237995
4,54.07040132838005,127.43640380502083,99.68133888701264,477.33201950943663,0.3792936139155373,0.20286792473017223
4,55.18592348681001,128.03831006792,102.37737344740891,499.93558021724294,0.3742990309952399,0.19156023196943298
4,33.02457430506211,148.33973980315443,55.89851952047074,382.1532497875955,0.3991201536130721,0.3184796684793917
4,32.88076403930062,148.77067834384908,54.91522628107994,289.55219408023146,0.40439048436840985,0.3231967884208709
4,33.283771865660725,157.47326241579412,55.54399325656405,503.0042498038338,0.37773520213726247,0.30241369636434995
4,36.70619495421395,155.22182931970505,47.32727632518562,426.75785143272424,0.35986824368390063,0.2991299279701989
4,36.66645400843882,149.73714261603376,56.13022953586498,495.19749044261334,0.35130438723221347,0.2874287868586018
4,31.168788414974856,135.54549962749115,38.941653473645,254.08650774145983,0.4786860662360918,0.4074260905317888
4,42.36926215817725,161.0636648466837,69.65448113207547,526.7011931528441,0.383822069695768,0.25591801656252694
4,42.41754930080402,161.07705266431682,69.76974767894579,518.00815620509,0.38419637661116,0.25592783613407166
4,31.21003966223132,90.5250985158649,58.108433981576255,432.7595061728395,0.5221216410584305,0.40454028637396966
4,28.067219805527124,89.77806038894575,52.4037576765609,588.1183629115226,0.5332721061067646,0.4287107723671601
5,29.998689996412093,131.02483166036697,61.26176013305854,851.7660838588674,0.36026734633228386,0.3184767278463042
5,24.086302906785242,139.02239274538866,51.409329367039966,609.7766831437093,0.3899051176882081,0.34263542274531705
5,32.13090579377595,131.26808347309486,65.69475942938358,991.9737058156303,0.3406933719169999,0.2966978729060747
5,30.768572589319117,133.2116784161055,74.34928860362888,860.249485542268,0.313988041960082,0.26128444538462836
5,30.778524539375233,132.6321797254957,74.71726378367003,826.5585100128175,0.31579062484295745,0.2633062051997016
5,31.805069805194805,112.57989123376623,49.01148701298701,476.3283186274509,0.3705321217941922,0.31253136445832846
5,31.50760551948052,112.89381818181818,48.19164772727273,449.0038300653594,0.37426356923423953,0.31620247420765457
5,25.69632296527162,112.48003558517006,70.91729881094184,496.16554103269976,0.4017089944098869,0.3548892498088165
5,40.06058323636968,131.47774337876774,54.7099903728945,438.14930913806097,0.35125914009252696,0.2608446667741049
5,39.918550531914896,131.54350551307624,54.39151498781028,422.0877241292769,0.35255624364581,0.2620697025397889
5,35.82257416460189,136.78835943404349,58.105509370426,469.57997564853036,0.3522093101804853,0.2642173518141486
5,30.550581064739237,128.36827558440757,60.30188036046732,526.9449449730631,0.34909258662463816,0.3010004078619896
5,34.471526714641264,141.84889765190894,81.41087626609152,1020.5935316920194,0.28282947783934304,0.22426935099208606
5,36.559169050329565,137.3687677977506,59.2308900389996,471.6257782283745,0.3483113002974959,0.2575778527785527
5,36.7200718573369,95.22010778600534,55.373049993427685,415.3162130699357,0.36389192550139915,0.30048447420710206
5,36.23179599526793,95.13418393725628,54.4998957192306,402.08652967633844,0.36793867487497406,0.3052892540410204
5,39.83190830643568,77.1190933110833,70.32649144764288,409.9444997423249,0.3671408727223868,0.27743283844133804
5,32.76161660015962,145.50746815642458,74.39983399840384,502.5487049759229,0.35267099236774524,0.2732369715746925
5,30.467100399042298,145.43331779728652,70.29606512370312,471.80622407704647,0.3633923965735803,0.29687110921284326
5,38.89880743305401,102.71927704461952,60.60001198699829,497.36795154432133,0.3501742044779858,0.2861704882364089
5,38.981452210904266,103.06655711107766,60.64314566711827,498.39706113336246,0.3495947393584811,0.284522945412279
5,39.374986461186154,149.41981153971128,79.6499992263535,780.9019303395808,0.2644870248220983,0.19235727219940263
5,28.77227591613346,153.87762627344094,51.4079239147398,391.02367238976234,0.3640702265066729,0.2776807487940662
5,34.15671472941564,141.40384903575762,80.82244159156556,1010.1597850005838,0.28503855491271174,0.22737379630953133
5,39.640682975135,149.16340806758575,80.3050503643875,757.6821690818623,0.2632682605585765,0.19066239191057918
5,29.944761539437707,161.65893044611852,83.92779271120546,400.7936440222989,0.37335152591091314,0.2644349445180964
5,24.90338569005895,158.34098591386808,74.44620649277235,358.0200049914535,0.4012053199747889,0.3122834181584092
5,35.546509841341724,141.29698425277505,73.1925530882567,754.8555365936643,0.3256933769673898,0.25416360235247903
5,36.047026033327406,141.33296943819983,74.09502919247626,735.9434676585289,0.3209860433351109,0.2468498351940431
5,26.608418824938862,120.9976845680658,53.75308806540478,579.2156718483056,0.4015093331547146,0.35992846064346007
5,26.64268623017401,121.14725291362633,53.685162146061465,576.3280323856585,0.4015144611117794,0.3596598086151728
5,28.725047475424486,124.44529155495978,51.43810840354909,499.57967330007904,0.42415846146325054,0.36891657735364336
5,29.126893032682244,124.16778174071237,52.56285905783225,511.75726412932954,0.42120223177812466,0.36566604620229454
5,29.829866114040787,154.09281828310947,52.77859820783717,392.5891920625613,0.35707533804245145,0.26851627304805464
5,30.52674190851371,128.22406955438234,60.43638116201193,531.2075426229605,0.3481479382172117,0.30022223527617514
5,27.172094483911764,125.45432570298509,73.14065812814572,467.65972086984743,0.37905106071579875,0.32013931046473176
5,27.063217307904498,125.8021524541882,72.44287933185649,467.3639436956559,0.38158989480758504,0.3229237600515765
5,29.541440295919546,132.37563720957115,68.15498786267483,486.2733245137092,0.37763456485260327,0.3261014455317633
5,29.54070338689169,132.32667610680846,68.15030343312912,486.1576614427355,0.3778817714130752,0.3262591070852798
5,33.51981516290727,136.74926900584796,88.38756961849067,740.2929988086061,0.3361160871554218,0.2611429814832305
