hist_r1,hist_r2,hist_r3,hist_r4,hist_r5,hist_r6,hist_r7,hist_r8,hist_r9,hist_r10,hist_r11,hist_r12,hist_r13,hist_r14,hist_r15,hist_r16,hist_g1,hist_g2,hist_g3,hist_g4,hist_g5,hist_g6,hist_g7,hist_g8,hist_g9,hist_g10,hist_g11,hist_g12,hist_g13,hist_g14,hist_g15,hist_g16,hist_b1,hist_b2,hist_b3,hist_b4,hist_b5,hist_b6,hist_b7,hist_b8,hist_b9,hist_b10,hist_b11,hist_b12,hist_b13,hist_b14,hist_b15,hist_b16,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,contrast 0,contrast 45,contrast 90,contrast 135,Label
4.560869587068299e-05,0.00248681414234899,0.01915109139609979,0.08633840150059967,0.1257443147328698,0.14284871590177267,0.12443990603096824,0.0988043982994541,0.08154948843417796,0.06639599923114353,0.04786176544669473,0.027372058826790398,0.01518997615973097,0.010030492439359957,0.006052273942039633,0.475638266409195,0.00030899891452387725,0.0045551685000844635,0.024578526204711064,0.053937983954066474,0.09436439175644311,0.126360032127124,0.15150638659542506,0.13673715065510114,0.12262239950052153,0.07471160470576581,0.03441860233881092,0.014998419637074102,0.007034001120656085,0.00426441306390886,0.005151502198593644,0.4743999903163059,0.14647574744088873,0.26274713604141764,0.20459262815410653,0.1207706864481718,0.056885445924709364,0.02534019142575147,0.011682667447275448,0.005357881547408485,0.003689743495938254,0.0030569228407325275,0.0029041337095657396,0.002971406535974997,0.0031424391454900583,0.0037695587137119495,0.005714769592596579,0.4708482131253765,1.2777556046505213e-05,1.3662229587179965e-05,1.2678814791304244e-05,1.3577585057652716e-05,1.087283236505007e-06,1.0827876936675996e-06,1.0881767106271701e-06,1.0777664002224831e-06,4.2875360743696453e-07,4.1859842925709527e-07,4.288182437442886e-07,4.226320845695441e-07,0.0006466364788753794,0.000700419415447052,0.0006357574682729379,0.0007616597010449522,2
0.00022308529232790465,0.0015052842540572208,0.0055489759120785605,0.01666208887260748,0.05461474496447032,0.14990032118460467,0.17333185744722054,0.16464994099774088,0.12478048409315769,0.06017346732135933,0.01776018832125066,0.004526682145294376,0.0027928979073478938,0.0027701562027901945,0.0037827035247639364,0.480116368992268,0.04116140231112295,0.06772263029620312,0.08767360282317879,0.10331772968225118,0.11113654429685055,0.12069997253251913,0.12126418339321252,0.07516674825475661,0.031227609172657565,0.009891558544286801,0.0039982082489059415,0.0024701822902910217,0.002257926381085831,0.002890362355452318,0.003941895456667829,0.47831869139389754,0.2821942312883012,0.16443443627359888,0.13017026807333235,0.09659593157798271,0.056435164267398516,0.02557250530597641,0.00809604682254085,0.0036614144337895416,0.002527578020841405,0.0021853695141636482,0.0021691254394795778,0.0021420519816727933,0.002294746283703058,0.0028199713651546783,0.00406751630089131,0.47777289048451277,1.3096967336094328e-05,1.3052031472415922e-05,1.2708265237534551e-05,1.444763845917464e-05,1.0316785766245422e-06,1.0306147677501756e-06,1.037296004085655e-06,1.0240708905632715e-06,4.2649209536220916e-07,4.242184559000975e-07,4.2870587045832125e-07,4.1786505132147205e-07,0.0007829681597419581,0.0007981037207237781,0.0006972120181279499,0.0008979190673064415,2
0.0005810458224583923,0.005141911423785773,0.018026184695050122,0.037899721505835135,0.06679077487091518,0.0896668733429319,0.10647296012652539,0.11152245478667142,0.0916911937294663,0.054771679812448446,0.021130994690521532,0.006575354417261806,0.0038588914604893226,0.0038628240887293116,0.005302166024565329,0.5234593639831716,0.032523818701770006,0.0871726038817188,0.12264097797818066,0.1321618709471943,0.11028367689107485,0.0654507317981389,0.03196145286345156,0.014339345720060324,0.006531112349561928,0.0035344496306902204,0.0030045279753516865,0.002931774352911888,0.0031824794032111942,0.0037183000009097114,0.005338542835785228,0.5219787294508157,0.10817775446856068,0.16004518832577716,0.14216254456148664,0.10359919204015335,0.05520623523296724,0.020988436916821927,0.0070177750942605815,0.0037418957703496463,0.0030074774465316785,0.0028521386310521083,0.0027675871238923423,0.002924892253491907,0.0031529846914112756,0.003717316843849714,0.005235311344485514,0.5221576640357352,1.1945454816360018e-05,1.3489664075287606e-05,1.2954309450985525e-05,1.3285712075900735e-05,9.401466290135151e-07,9.306623556310226e-07,9.358223567774459e-07,9.309751481662931e-07,4.407723728582158e-07,4.3217991410823154e-07,4.363200458588931e-07,4.327951919522716e-07,0.0007548621001922343,0.0009210510462823663,0.0008308039595588526,0.0009155629138057612,2
0.00022623803897175952,0.0012232008805650157,0.004969659506791139,0.015459960155955356,0.05157036562035213,0.15000989206079635,0.17612252466422101,0.16893161895661624,0.12526010008447908,0.05813884610112073,0.016058570852373458,0.004240068893073598,0.003122950920734575,0.0032593432313108516,0.004519348386158355,0.47949041526686464,0.038740828596939246,0.06687336637127923,0.0877706168131444,0.1038605795465235,0.11178432330381192,0.12109039230400434,0.12244565558052417,0.07587525886931346,0.030070174567447407,0.009185913869446657,0.004025738119310879,0.0025578970626328602,0.002692124415898402,0.003250683402067913,0.004551822745819372,0.4778277280522205,0.2780249003231851,0.1682615646689439,0.13212734467412904,0.09605266100535938,0.05496068876896242,0.024010459054701425,0.007742969821842085,0.0036273859741357234,0.0026845470653108308,0.002520010309695006,0.0023879479137401986,0.002433412017265624,0.0025990312515368165,0.00312511587804531,0.004607029157243103,0.47743803573628835,1.233371984272501e-05,1.2875348237865505e-05,1.1582026525300043e-05,1.2891491322938654e-05,1.0385853014809818e-06,1.0309598542414772e-06,1.0397699178273515e-06,1.0335718370479596e-06,4.297404367680771e-07,4.2476676883560143e-07,4.343864675523232e-07,4.24492193021032e-07,0.0006676748308297297,0.0007825896307585994,0.0006497186096287759,0.0007429126465237098,2
0.00021865247503682623,0.001203671050697776,0.004975967464080644,0.015490770149762476,0.05144719547537284,0.15012116068270967,0.17612456864216353,0.16879429853845368,0.12531276426999177,0.05809119989010571,0.016199767036639313,0.004170633595628175,0.0031639662600625893,0.003259220803642989,0.004458562102359838,0.47952327920167886,0.03869499345354685,0.06698018070694936,0.08766015860585315,0.10403419815972478,0.11161451144033317,0.1212211486480155,0.12230466908124255,0.07590271710164519,0.03013290891126321,0.009144436183718357,0.004016927400305258,0.0025404819748090653,0.002702847674093837,0.0032678803076048434,0.004528920572049905,0.47780869741723164,0.2781237833708525,0.1682639039207901,0.1319859945105959,0.09597652972321917,0.05511449540321822,0.023938116264551546,0.00776757505378349,0.00361209559008856,0.0027060949880795327,0.002472288381109461,0.0024322381752858837,0.002400847473424161,0.0026000160645468146,0.0031120092362914623,0.004624175115630305,0.4774255143669196,1.1579614935614941e-05,1.2891595162025478e-05,1.2335055964380722e-05,1.2873455675644999e-05,1.0397311737949867e-06,1.033532325526408e-06,1.038541394881439e-06,1.030918641928874e-06,4.3447003662054435e-07,4.244180140986487e-07,4.2959403112574943e-07,4.2491297428565906e-07,0.0006496885530555926,0.0007428937660559346,0.0006677229415466013,0.000782596509372802,2
0.00022515220749621149,0.0012296774409408474,0.004936029164340021,0.015449987776891475,0.051515474552654816,0.1502652843279283,0.17571397855021645,0.16922678057173185,0.1250807109644338,0.05816395944900929,0.01622719587776782,0.004166398301215952,0.0031077499409693423,0.0032690368588392245,0.0045062915375323484,0.4795005945144798,0.038690458425659074,0.06687128808891085,0.08785482435003614,0.10394130009811883,0.11155858896422864,0.12127585515025503,0.12230527702202858,0.07590552041469634,0.030104365589793933,0.00919227185604725,0.004010523696026267,0.002550281734909011,0.00271806342799513,0.0032322331326138823,0.004559332201798283,0.4778141178833303,0.2780240076065238,0.16820926578785475,0.13216434580027614,0.096104271337193,0.055005333768846094,0.02390510264589584,0.007790482871876126,0.0035948580821871076,0.00273971267871592,0.0024745093573862475,0.0023673455663183393,0.0024301283934086287,0.002597910086494748,0.003125069341545974,0.004595053465487586,0.47745690524643725,1.2333395394334489e-05,1.2874898463244118e-05,1.1582009758917143e-05,1.289138162968594e-05,1.038572387095517e-06,1.0309456392212158e-06,1.0397531128758265e-06,1.033557273039352e-06,4.297221915865722e-07,4.247670549996172e-07,4.343328782608807e-07,4.2443728422561517e-07,0.0006676217418708227,0.0007825559852253878,0.0006497255146302159,0.0007428845414502223,2
0.018417322603727148,0.08081199190752994,0.1603322798155893,0.1902302445689135,0.13743615565880177,0.07152092219026987,0.03248328922704197,0.013590680878702506,0.003928773292158237,0.0020621268596889087,0.0018359828360427271,0.0019107253523325668,0.0019404307113708365,0.002409967031653162,0.0033298749244511884,0.39544732189132814,0.005722593683114388,0.013311833798698103,0.031144631595543173,0.09125773767772918,0.19518529010397453,0.20667263991528986,0.11461956520524573,0.041858683834475184,0.007470418679430637,0.0025824497615527923,0.0019088088775559044,0.0020439203493106146,0.002016131465049007,0.0023285168536450037,0.0032647147820446614,0.396300153166943,0.5686247738974982,0.08325453901038636,0.03134490320970441,0.014380268486687478,0.005252099125443731,0.0026696493638909383,0.0019548042721958055,0.0017612403197528877,0.0016299617975515026,0.0015475533821550128,0.0016558342070364471,0.0015782169785816137,0.0018340663612660647,0.0022633567112384768,0.0033653297078194457,0.3945714929183934,8.071217840171213e-06,8.376119356522813e-06,7.4806423543107486e-06,8.47563145052787e-06,9.382880908856368e-07,9.35289250332901e-07,9.402939070859766e-07,9.359988985014852e-07,3.8084661695424803e-07,3.79286863155922e-07,3.882026182472745e-07,3.7555557998332146e-07,0.00033537197168304197,0.00038497678619650913,0.00030162103425920644,0.0003730717649135108,2
0.00022298316018257234,0.0012220776109035155,0.0049738234031015535,0.015520060925717099,0.051496120691872316,0.15019214769326436,0.17585144775213757,0.16886969346486772,0.1253511741834107,0.05816288420432116,0.01611756919960438,0.00419879455508834,0.003160732173461705,0.0032733061960781495,0.0044434265657740755,0.47950471956464386,0.03867134165379893,0.06702592360031584,0.08771897735376358,0.10383654655336796,0.11176976782025182,0.12126495365093883,0.12229002672226356,0.07582618132985133,0.03011246860737369,0.009179112613340843,0.004011531998235986,0.0025318330663448383,0.002720178065722351,0.003260316885776252,0.004537599065462831,0.47780420235762044,0.27817906942543513,0.16807193332382617,0.13206231783939104,0.09597909626324518,0.05508874743287211,0.024042130926286962,0.007767607560534656,0.0035839672007985292,0.0027147658530965605,0.002498277348064937,0.0023943628656497573,0.002419259043728394,0.002601109387954958,0.0031520726332604403,0.0045191975425351435,0.4774870466977491,1.1579869441820755e-05,1.2891529441065071e-05,1.2335086141979488e-05,1.2873612392730706e-05,1.0397357133073821e-06,1.0335367634484743e-06,1.0385459396557149e-06,1.030922378312761e-06,4.3441377351607506e-07,4.243418014560765e-07,4.295480540819929e-07,4.2488450863749343e-07,0.000649686046210798,0.0007428924957894081,0.0006677202864137094,0.0007826057530934558,2
0.00023501320755501653,0.0015313763847133335,0.005535264994533132,0.016639368298964397,0.05485229924537548,0.1498517856062554,0.1738956944584624,0.16398723438509444,0.12464905586886926,0.060245689907237145,0.017699635258394634,0.004578967011717097,0.00281582644996794,0.0027389327276803543,0.003774290453130104,0.4801926316045904,0.0410720778033016,0.06786574948491962,0.08761443999075245,0.103484871066841,0.11098255049496716,0.12067007649302995,0.12105129607394868,0.07536776095373805,0.03132390323554721,0.009900879002156504,0.003995224528435281,0.0024356898792222683,0.002284068454993225,0.002864561907755847,0.003936741979089793,0.47837317451384187,0.28190538202836724,0.1645904710514914,0.1300673557647114,0.09637815831119113,0.056825543780699164,0.025564455135189703,0.008217881193214127,0.0036172539780357383,0.002545073906701792,0.0022223368751285435,0.002130281010418053,0.0021638543257830557,0.0023100606991467757,0.0028493997653329427,0.003991975497916088,0.47784358253921333,1.2737800363461423e-05,1.4477330549473368e-05,1.3129340723497387e-05,1.3086914222580912e-05,1.0373003039993792e-06,1.0240761824188346e-06,1.031686169057064e-06,1.030615010333784e-06,4.2843957540173945e-07,4.1768232226346173e-07,4.2585237894721705e-07,4.237760130536898e-07,0.0006982922136931462,0.0008989963711954811,0.000784003562275283,0.0007992511731698071,2
0.0002134001538380178,0.0014818853322355753,0.005483409029076376,0.016755703449575936,0.054914250754642,0.15014596509150321,0.17397853760211351,0.16412530004216117,0.12430829773442503,0.060140929649405636,0.017707879770508004,0.004570229690571559,0.00282078172890456,0.0027633695047755502,0.003690631086934653,0.48040166002229345,0.0409089178156992,0.06776375646442152,0.08781253843007653,0.1031437687715459,0.11151295450023892,0.1211094619258785,0.12099463747762049,0.07523276184875215,0.031153172711814992,0.00986731980360662,0.003971192710508493,0.0024600596414524794,0.002298655464184131,0.0029009421927828002,0.003952777468806736,0.4784193134155748,0.2806764480220987,0.16499948239823875,0.13084570853854907,0.0965771102306014,0.056879265369170755,0.02552569149766016,0.008243528785316322,0.0036992970830295978,0.0025012231229034673,0.002254242234197538,0.0021859975149498474,0.0021036705520478707,0.002347401692218196,0.002867361457914889,0.004084933909254645,0.47771086823481307,1.3126091686358346e-05,1.3083126892933418e-05,1.2735783171669888e-05,1.4474894656209189e-05,1.0319355263872753e-06,1.0308686599434724e-06,1.0375619165483835e-06,1.0243196319905807e-06,4.263099512143742e-07,4.239754873340426e-07,4.2857608720264033e-07,4.1775549721765176e-07,0.0007838056867456896,0.0007989872121308477,0.0006979125330270977,0.0008988822958109309,2
0.0002177292875021511,0.0014959410250769685,0.005395570054966242,0.016697994859928653,0.055128838949487446,0.14981399825577116,0.17377180249301036,0.16479615634254854,0.124063447895069,0.06015286101632812,0.017707565486555544,0.004584230570692057,0.0027947341380873125,0.0027611539992188215,0.003754476171554506,0.48034330513832774,0.040929856359546164,0.06785246188978727,0.08763008045304238,0.10336941650978992,0.11137340509363765,0.12094591113172974,0.12115280811637108,0.07509927250366484,0.03134218509744895,0.00976748748958655,0.00401120174935555,0.0024448507556833585,0.002299697897348591,0.002905223627267509,0.003970038998484497,0.47838590801138053,0.2811470046007254,0.1649250607465921,0.13019561454456988,0.09661222598522066,0.05716097896617419,0.02542016512344766,0.008254214779932295,0.003729561874974658,0.0024751812036936083,0.0022303711590394484,0.002155628269299904,0.0021718767235911094,0.0023126966607815553,0.0028640608763964553,0.004128190620252228,0.47769697354943347,1.2734791128528055e-05,1.4474066092550672e-05,1.3128622311246717e-05,1.3081318182352132e-05,1.0375369196018101e-06,1.0243023798889612e-06,1.0319003402100885e-06,1.0308438410671225e-06,4.2901251762040714e-07,4.182901464669872e-07,4.266012127914081e-07,4.2472778702958415e-07,0.0006979885317314584,0.0008988365569792815,0.0007840357141718146,0.0007990586279299371,2
0.0014508404110363247,0.016256457655678635,0.07675253995410299,0.16853525818763693,0.21013408909284384,0.18200451711740964,0.11259314157999957,0.05229630216048081,0.017111771008770614,0.004567175163421632,0.0021201203578573302,0.0018141009084885152,0.0019649090544004853,0.00235128612896327,0.003588573399073155,0.43041965790539705,0.049010445842617816,0.04630360474190589,0.05733571597059029,0.08416525568090011,0.1350690592678142,0.1722614302599874,0.1574073782823515,0.10248569343573892,0.031241503570274606,0.005082344596172012,0.0022401064009551753,0.002011142208621673,0.001910970374475766,0.0023116577110593945,0.0031053268585231196,0.4320191048835729,0.37185766255855907,0.23594209625274265,0.1345825103591055,0.06233219899463724,0.022209526656349687,0.007420421252500656,0.003199994745737933,0.002029855628187392,0.0017436503877705147,0.0016225635552864512,0.0016831069715284828,0.0017128282849563894,0.0018647372202545782,0.002257719031134675,0.003603984450480218,0.42989788373632937,1.3665624206802648e-05,1.4061677936020651e-05,1.387203691287346e-05,1.5159774715429859e-05,1.0596280449897113e-06,1.057026403154326e-06,1.0608527997336869e-06,1.052277720717869e-06,3.921196842577951e-07,3.864510377348995e-07,3.8964233171922264e-07,3.8121634313120656e-07,0.0006464088542771787,0.0006856288269049547,0.0006271588439741336,0.0007600258021626694,2
0.0007958585026095669,0.011824183467342136,0.06260409026371619,0.14542298649371538,0.1855652624993652,0.16008125309632432,0.09620378922843281,0.04365542282431205,0.012851564443438122,0.003487307256889193,0.0019317656381523122,0.001842877545653062,0.001949336540157978,0.0023514001213464477,0.003421157978750216,0.4715823381826506,0.039283368972314034,0.04017638422719023,0.049415577934757655,0.07249134018055141,0.1165767333127668,0.15057642869373006,0.13665717355783,0.08710619631938163,0.024788408400110703,0.004070247770488928,0.002093004503616069,0.0019214298134430973,0.0020599298645465804,0.002284217260736549,0.0031637959434907587,0.4729063573279011,0.31770154632938447,0.20932732350585084,0.11563410609928639,0.05070342169352586,0.01709131973915818,0.005399434828093997,0.0025932584195420823,0.0018821536795480796,0.001644429711236131,0.0015586423661496452,0.0016413289638233664,0.0016361610514687589,0.001812903653996338,0.002262512028847197,0.0032588855308155382,0.47142316648212873,1.1660208857756422e-05,1.1790303934907873e-05,1.0668519861354094e-05,1.2193673702891063e-05,1.0013945227342601e-06,9.987155183391707e-07,1.0051409459296533e-06,9.986116041653027e-07,4.221993326024994e-07,4.200668102306548e-07,4.2791379322427126e-07,4.165808280906098e-07,0.0005335566900607678,0.0005772243778457352,0.00047145342347418637,0.0005789446828888686,2
0.0008062404099652445,0.011807287439785883,0.06250637188643368,0.14550468752615064,0.18574125219117255,0.15982579121854612,0.09635193084015414,0.04368272559684769,0.012804751536730063,0.0034988766509389136,0.001903967737379462,0.0018760594154960497,0.0019370442670190618,0.002354635453719009,0.0034182526099423892,0.47161963058313094,0.03921532681239925,0.04029858315809614,0.04940496522449845,0.07241899436280123,0.11670123205936667,0.15061087678926385,0.13665568220600646,0.08700884485851845,0.024847709250198094,0.004014663785006423,0.002101393273665823,0.0019318760592628745,0.0020352402143866237,0.0022946842437472346,0.003196019676426328,0.4729034133897679,0.3172824760016559,0.2097362071615997,0.11569653247156383,0.05079417946936164,0.016976528837524586,0.005399743463664663,0.0026337186725531323,0.0018770930570472873,0.001637288217160189,0.0015318567789339647,0.001629019084750289,0.0016579610481849388,0.0018192091301779878,0.0022719441296200097,0.0032725091512179026,0.4714232386883958,1.0668201095786582e-05,1.219370825780278e-05,1.1663267607289686e-05,1.1790183301181065e-05,1.0052051068672385e-06,9.986719667868447e-07,1.0014504744486447e-06,9.987763421214768e-07,4.2781435399999776e-07,4.166036362445424e-07,4.2186678418115524e-07,4.198970822897991e-07,0.0004713739372808038,0.0005789290584553753,0.0005336135726676662,0.0005772011021428077,2
0.0007461469687329205,0.005871558076492866,0.018797684449334936,0.03796457633656621,0.06476207744419439,0.0861664437260069,0.10078396542952593,0.10402467888310299,0.08575181024208667,0.05268358175992586,0.022199805343039444,0.007377383176604122,0.0035760929848598524,0.0032107515934336295,0.0042787469308039365,0.5291438473419195,0.03799743773156222,0.08507331908658082,0.11445527225948339,0.12215160426987232,0.10327949842598759,0.06453977977216256,0.03203696058625663,0.014785694724969194,0.0066669971377198,0.0034939394973698286,0.002573820437481564,0.002532260437927787,0.0026685385759994736,0.003145028803441611,0.004368632511234198,0.5275703664285811,0.11382027412676639,0.1480570151545206,0.13131123486920118,0.09701070407469002,0.055348254289455216,0.02258930952490391,0.007907998054627921,0.0035403320550112536,0.00264727532041382,0.0025158297404297824,0.0023863171836808043,0.002477169275728595,0.0026849692734974783,0.00305321019977629,0.004349302278883604,0.5276399552650433,1.3190182175154476e-05,1.443903038484284e-05,1.3168684159640658e-05,1.363265681695945e-05,9.172177342492691e-07,9.07750106551026e-07,9.161724535584776e-07,9.110656768480351e-07,4.4145500164344594e-07,4.347917916180412e-07,4.4102993449553047e-07,4.3738905394084114e-07,0.0008733318533266656,0.0010408767106510127,0.000891834926553882,0.0009821460917955546,2
0.0008103892957186609,0.011852977109701384,0.06260257309426656,0.14522506950419514,0.1855615765027019,0.16016455482437603,0.09641358567456937,0.043630780831995765,0.012771900686096651,0.003505140435946402,0.0019494824129150442,0.0018440491116863407,0.0019422467942032703,0.002359845359854213,0.003393505175821893,0.4716331325306531,0.039243928573028934,0.040252780553413386,0.04943788167810219,0.07238512959258468,0.11680666018379572,0.1504522871935437,0.1367035779813576,0.08707860387656526,0.024767522850401576,0.0040746869945445935,0.0020941947871505194,0.0019226072576998844,0.002034242517824394,0.0022957584512642167,0.00317643661446868,0.4729345102389564,0.31757543989901416,0.2090845729346784,0.11604485289942754,0.050725821808797915,0.017072959180338167,0.005413276456222739,0.002589317838999038,0.0019102033399082722,0.0016083746736457098,0.0015577253426632934,0.0016414517877566756,0.0016486874064684492,0.0018275105546308578,0.0022492437595456713,0.003296341153120931,0.4714150303094839,1.1661411722711599e-05,1.1791160335827737e-05,1.0669700154710372e-05,1.2194806700959319e-05,1.0014693889140474e-06,9.987908338484057e-07,1.0052157610350174e-06,9.98686092155259e-07,4.2211045713660527e-07,4.200625226616152e-07,4.278561911447509e-07,4.1649272175630944e-07,0.0005335965771120613,0.0005772566653916893,0.0004714944431615822,0.0005789906661234131,2
0.0007804142121871155,0.011841622801080259,0.06257474856049194,0.145541565436252,0.18552254730802079,0.15993839874398993,0.09651914897640279,0.043578122876286894,0.012769850566039239,0.003467933353493739,0.0019370811041571584,0.0018440515954196214,0.0019484513774473018,0.002366050505558023,0.0034462264681216466,0.4715862193535305,0.03930290011919298,0.040220791272070004,0.04934801974043058,0.07246171801687573,0.11687710647180045,0.15033051781381873,0.13677611839075962,0.0869329749316037,0.02492260539078615,0.00403231237316813,0.0020890293017618022,0.0019236435084506252,0.0020518174982667873,0.0022978288658171628,0.003145431056536944,0.47294961848713957,0.31739290960468763,0.2094456023104825,0.1158630848265613,0.05078377515861323,0.01706678020850525,0.005370903637780467,0.0026089608894838143,0.0018595565135425443,0.0016569589167363527,0.0015453235062513084,0.0016125114847839739,0.0016414539986134298,0.0018244120324639192,0.002287492253735214,0.0032570664670219882,0.471445641429216,1.0668175162818515e-05,1.2193932112674104e-05,1.1663297991119002e-05,1.1790633395468992e-05,1.0052240110275886e-06,9.986916721698868e-07,1.001469417174113e-06,9.98794473519682e-07,4.279880841353966e-07,4.165950070852671e-07,4.2196481650386914e-07,4.1997585708152394e-07,0.0004713900658912245,0.0005789328997762026,0.000533629709678987,0.0005772309874747659,2
0.018444687874371476,0.080689999998153,0.16042758338606572,0.19030414508013205,0.13729075854957493,0.0715213133347836,0.0325019354486522,0.013574332109933543,0.003941893294294247,0.002073470366760513,0.001803267666471019,0.0019374108510119027,0.0019354945198041757,0.002415535487339766,0.003339207129464135,0.3954033252495197,0.0057288721454995875,0.013284007931962917,0.031079059526914973,0.09132372186982961,0.19513042522679228,0.206780760804168,0.11454294894825266,0.04186608789520973,0.007476566206946526,0.0025640511559386014,0.0019077077172921356,0.002048558061060063,0.0020063987744900714,0.002320677092557284,0.0032750100340052835,0.39626950695541224,0.5686923655362446,0.08323584600761819,0.03121416087705972,0.014356195242686122,0.005303446617384214,0.002667533041155854,0.0019728629783548504,0.0017342797429928506,0.0016240906985485533,0.0015733079215437904,0.0016365468513987783,0.001608760048886738,0.0017888951824130675,0.002297681118064561,0.0033535796135220866,0.39454480886845805,7.479221175726905e-06,8.47387926672349e-06,8.070248421103513e-06,8.374606353097923e-06,9.402240667744626e-07,9.359286165172594e-07,9.382180147057664e-07,9.352203110032013e-07,3.882114029173359e-07,3.7578782177371276e-07,3.808475259094925e-07,3.794363671157625e-07,0.000301590198358796,0.0003730487692842433,0.0003353451924133995,0.00038493133665645367,2
0.0014734420794213386,0.016299264736558468,0.07667074581132426,0.16931148940722868,0.20946443791235636,0.18214298948900554,0.11214678212564295,0.05287873076954696,0.01705911154881611,0.004592117691470091,0.0021297735288496778,0.0017740771225319705,0.0019866139845112814,0.0023764484360173756,0.0035624701994977806,0.43060298605187686,0.04889669298241127,0.0463506555477161,0.05745433005205493,0.08413156052588297,0.1351602294916722,0.17280678474361383,0.15706474100271095,0.10229740547516131,0.031377268437184004,0.005126212914578722,0.002248706073376961,0.00204387780224664,0.0018930096670592533,0.0023147797092254513,0.0031098657939356202,0.4321953606758255,0.3706752995645601,0.23637402733891827,0.13534964058110455,0.06251336810352102,0.02229214350801656,0.007501560123331957,0.003173736975255828,0.0020383716659259326,0.0017289268047021686,0.0016606507143253951,0.0016903838504572157,0.001703598577626914,0.0018544667128143006,0.002308172345640602,0.0036252401535538463,0.42998189387490104,1.3897785907549252e-05,1.5189044682052518e-05,1.3696529748284777e-05,1.409416544271079e-05,1.061225081456645e-06,1.0526370874399231e-06,1.0599993739073628e-06,1.0573841030212974e-06,3.8946887850846246e-07,3.809536249839359e-07,3.91684748048156e-07,3.863144165303345e-07,0.0006281723417212483,0.0007612332497893558,0.000647434847777859,0.0006868645945772906,2
0.001496479005405551,0.016305890900578747,0.07656727117348196,0.16958589365160268,0.2104922244024565,0.18150483100246162,0.11210258670169462,0.05256079463978539,0.01721722237147005,0.004743992723321721,0.0021741922515943683,0.0018006234866219956,0.0019593075637784015,0.0023736493207979063,0.0036210824828885424,0.4308349832889485,0.04805593000495631,0.04632362882933221,0.05774998435735147,0.08475272482013323,0.13611787901745542,0.17330505170995594,0.15699365094558707,0.10186085188855824,0.031073427830946777,0.004994140539394666,0.0022469224536243878,0.0020232219837441764,0.0018865773617483823,0.002322958573928499,0.0031086651504043145,0.4325254094997674,0.3677448389461807,0.23780021131921272,0.13671514825230802,0.0628543221725492,0.02256950405722466,0.007562839038363988,0.003255227527222384,0.002071708785097523,0.001751034712510619,0.0016761005649645383,0.0017047518566733338,0.0017245873663178845,0.0018590280427976174,0.0023505078928792635,0.00374670737730403,0.42995450705528204,1.369293694785717e-05,1.4091767323452417e-05,1.3897398928648481e-05,1.5188725991979442e-05,1.0607492179657486e-06,1.0581397173159103e-06,1.06199431154302e-06,1.0533949634509828e-06,3.9220650393126313e-07,3.863716265024574e-07,3.8973742794678254e-07,3.811586378406021e-07,0.0006472819334233189,0.000686616934722194,0.0006277186594570672,0.0007609405112212623,2
0.0014113086924182562,0.01618873530553775,0.07678136252303912,0.16957518448058795,0.20988396756373137,0.18183186613800645,0.1122678988093717,0.052493852667956795,0.017265119843002726,0.0047319054129089854,0.0021053949345911692,0.001814539747394901,0.001980900100677615,0.002324638049182296,0.0036224691496262503,0.43077195637638827,0.04832603004233754,0.0462173299351646,0.057662040861660185,0.0845099577434248,0.13637913279342598,0.17286823809623056,0.15707502177631197,0.10188525000582006,0.03112701365097033,0.004985301977511795,0.0022508225281893035,0.0020260707926285505,0.0019081863038785478,0.00232353632498837,0.0031123708478388553,0.43239479611404014,0.3690963342762584,0.23677595341325303,0.13625133278693066,0.06280709284729113,0.022609583907734158,0.007522572796121666,0.003255594993049139,0.002015053550689298,0.0017814880215771432,0.0016889431892874215,0.0016845362925117203,0.001686739740899571,0.0019026776829089217,0.002318027704018744,0.003757981225479057,0.4298971873664116,1.3895429495325762e-05,1.5192435928146802e-05,1.3698188600510753e-05,1.4094232604853983e-05,1.061754502623774e-06,1.0531468702048048e-06,1.060486402050498e-06,1.0578966938389373e-06,3.8902109709640456e-07,3.8016220495305636e-07,3.9133426041326525e-07,3.855919400913687e-07,0.0006275727403699158,0.0007609260249030653,0.0006474997814922806,0.000686523728932648,2
