hist_h1,hist_h2,hist_h3,hist_h4,hist_h5,hist_h6,hist_h7,hist_h8,hist_h9,hist_h10,hist_h11,hist_h12,hist_h13,hist_h14,hist_h15,hist_h16,hist_s1,hist_s2,hist_s3,hist_s4,hist_s5,hist_s6,hist_s7,hist_s8,hist_s9,hist_s10,hist_s11,hist_s12,hist_s13,hist_s14,hist_s15,hist_s16,hist_v1,hist_v2,hist_v3,hist_v4,hist_v5,hist_v6,hist_v7,hist_v8,hist_v9,hist_v10,hist_v11,hist_v12,hist_v13,hist_v14,hist_v15,hist_v16,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,contrast 0,contrast 45,contrast 90,contrast 135,True Label,Predict Label
0.011932746333573848,0.04721176168008791,0.10459302375491383,0.16475248479399474,0.20406546853089005,0.19264724699492453,0.1298740469725593,0.05786994316113885,0.014930616843839693,0.0029038933782825904,0.0016563469512048757,0.0015541468201730854,0.001700986088896922,0.0019500254886525485,0.002863953097189707,0.4296798934255405,0.0860971494664594,0.10152467039566054,0.12666472791533115,0.14914288317157604,0.15630746477114946,0.13701278486083734,0.09076311406942802,0.05644031604084358,0.02213983758110517,0.004196078943052351,0.0017714689378843635,0.0016058342427638758,0.0016352020965086432,0.0019159587783086184,0.002703017258668382,0.4302660757862861,0.2926635844222538,0.24456726298737352,0.17684381753779033,0.11423860163884521,0.06208481753058786,0.025319788784588574,0.008481436161488795,0.0033690801815997044,0.001906561065110293,0.001497760540983132,0.0014355006910442255,0.0015447491069747598,0.0015882135305170155,0.0018807173538148978,0.0026337091238307314,0.43013098365906016,1.3993521767707964e-05,1.5112970228994167e-05,1.4420328504591092e-05,1.4993901380696664e-05,1.1392952132731977e-06,1.135070743221308e-06,1.137649033304482e-06,1.1314783372449153e-06,4.0334118688625277e-07,3.9420048977205263e-07,4.0095051260317455e-07,3.9665943892547215e-07,0.000598008040131041,0.0006674335550130125,0.0006256455591576089,0.0007279150448587767,2,2
0.012093655946509078,0.04508918811659338,0.09722020895885768,0.14988092018577948,0.18169735478319332,0.17204321105600245,0.11763870035379022,0.05502907100650993,0.01567499541292487,0.0031984715764394574,0.0014558015049542586,0.0012830027227525506,0.0014422486592913797,0.0017313760334327995,0.002556970215063182,0.45930142189975026,0.08228497303836495,0.09113724006383546,0.11389020912419891,0.13535452844278362,0.14277922905843085,0.12389672683862461,0.08236177249712127,0.051894975446969145,0.021110815927544612,0.004393380802383294,0.0015924593653882891,0.001321402452130708,0.0014445074669018594,0.0016703882279498438,0.002355936337730476,0.4598480533414864,0.26936280754972125,0.2174565380646997,0.15970108627234061,0.10492500171820442,0.05892551413458766,0.024529521246005853,0.008427611194700294,0.0034830813353599176,0.001781069800863356,0.0012909085493892302,0.0012005562449700364,0.0012242737248800747,0.0014004607184975025,0.0016895880926389225,0.0024395122193182303,0.4594990675656673,1.4031158388652776e-05,1.4807516583908319e-05,1.4009161766048054e-05,1.4895921723809184e-05,1.0935168817819193e-06,1.0864864835264232e-06,1.0925677611985013e-06,1.0897692647515541e-06,4.167941371263389e-07,4.1076251333795055e-07,4.165444630857636e-07,4.0913721004207156e-07,0.0006361928677652935,0.0007591851625742799,0.0006529485353007434,0.0007011144652755864,2,2
0.011848909375552564,0.04679134077727368,0.10510538803780406,0.16414693815165615,0.2031809864074624,0.1922250281147773,0.12923266815070877,0.057679242351422244,0.015045228363372447,0.0029123581966846368,0.0016462685535650868,0.001527755991975583,0.0017119784887038216,0.0019407898699904873,0.002872462878921834,0.43077673389406146,0.08525160049231491,0.10137517582698195,0.12641770146503334,0.14895268904252262,0.15660320291938962,0.13687027471888777,0.0899404737211432,0.05630402728030444,0.021881408401198673,0.004091616854085145,0.0017718214653480264,0.0015735182682329162,0.001684990479628984,0.0018692129763572226,0.0027199219580640566,0.43133644173443964,0.29065616416920415,0.2440103239625948,0.1771727594012114,0.11375915181723564,0.062201493959005885,0.02543795864058269,0.008359242463006187,0.0034087028853218657,0.0018962009854320602,0.0015195422500832413,0.0014773001489226262,0.0014773001489226262,0.0016263208946836853,0.0018563056676692568,0.0027152283912684327,0.431070081818788,1.3954397555510495e-05,1.5076689177309226e-05,1.4397017883649558e-05,1.495995364067362e-05,1.138140087015715e-06,1.1338700431242721e-06,1.136378662215694e-06,1.1302863479055116e-06,4.042293537063441e-07,3.9547327395434826e-07,4.01610565066435e-07,3.973462276229555e-07,0.0005962011843188348,0.0006665280866205894,0.0006258232020573875,0.0007269666859136346,2,2
0.00041320051047564744,0.004803455934279402,0.013704827931201037,0.023762128356178296,0.03727895005511291,0.05369230733248182,0.07972084048861904,0.10527316005643308,0.11436770329200208,0.108298820794391,0.08422885805790835,0.04795295224197508,0.017348223432320058,0.004144401120070744,0.003427498234395496,0.5064753607091439,0.04994044669736294,0.045140089766912105,0.060299383494987424,0.07799986036248797,0.0859043861278871,0.09212511981309798,0.08562031077693509,0.07380380917860777,0.05611572832642149,0.03539992073372491,0.02011253484740214,0.008475775471131718,0.003153752896205379,0.0025670081713299597,0.0035390623722239205,0.50469549951027,0.28799352479259294,0.1723986159844782,0.11225934768730009,0.06441692658187725,0.029894023931636905,0.011703904459222715,0.0041908861774992544,0.002448213024568211,0.001976131441349784,0.0019007223481879783,0.0019182833698831933,0.001951339410721245,0.002067035553654426,0.0025969652083394443,0.0037559926402236355,0.5034207759354526,1.3644780394491155e-05,1.3745322463467203e-05,1.3420496331876716e-05,1.5069484816116092e-05,9.777803070139464e-07,9.74983344807618e-07,9.816221524417863e-07,9.690982463752067e-07,4.3380306855772127e-07,4.3072933423416746e-07,4.339848160129578e-07,4.2564964492680565e-07,0.000811825891669683,0.0008523627423328662,0.0007552045550407381,0.0009388228852458836,2,2
0.00029173790197258714,0.003621638031494091,0.010158796879516777,0.017590680567028637,0.028397061260796667,0.041707370762896295,0.06258707098910633,0.08367767727820737,0.09183333111105887,0.08694625670221871,0.06709693014889913,0.03664655435511068,0.011887854954583606,0.003206329616902542,0.0033912208350316657,0.534663593257487,0.036674427403069844,0.035181361134057273,0.04753283778636165,0.061429410397202365,0.06847200051488457,0.07322063878552754,0.06756426825301445,0.05844420696077586,0.04386474467493562,0.02769744775702164,0.015580104707574247,0.006343905715505812,0.0026191374065628126,0.0024156641564609125,0.0033336165359160595,0.5333303324634403,0.22434737571851815,0.13960587710986933,0.08876450853075488,0.0490565644081293,0.02154772427563134,0.008251351297511294,0.0030567442595216933,0.0020245123834339725,0.0017801586629919647,0.0016714537759512237,0.0017114051446926928,0.001694681315917194,0.0019511133571415062,0.002367350873331694,0.003454399743739105,0.5324188837951757,1.0773208325582662e-05,1.0742530994792022e-05,9.633364717306424e-06,1.1053564193105164e-05,8.868668276305647e-07,8.844292651477942e-07,8.91841485998746e-07,8.835422750921742e-07,4.5389988875966735e-07,4.5204427149344333e-07,4.593314030373326e-07,4.5054422553091123e-07,0.0006228905512924407,0.0006589718105942683,0.0005495194268572511,0.0006720560038130366,2,2
0.0001008616863358759,0.002528049363966954,0.01582335487785408,0.06292684693096981,0.13087942563054658,0.1928128391778211,0.19615212016952177,0.1562293294629634,0.09370484474307542,0.035953395308823896,0.007354226828425532,0.0029152280953853166,0.0025595008575555606,0.002919566232432021,0.004014945836724866,0.35812622761658336,0.006311989402954815,0.01643828580422442,0.027137216295659,0.03462809444105572,0.05373758813178833,0.11278071787169608,0.2015693688065938,0.24077094422913758,0.14425498667979775,0.048401679564342,0.0077392364913205424,0.002731941805162058,0.002705912982881832,0.002872931259179949,0.003866364642875243,0.3590535044103164,0.5425068129098729,0.20144030922945436,0.09012479714528267,0.03490790428056815,0.01228343504774334,0.005173228428194925,0.002946679588973923,0.0022807755523048066,0.002015064658194166,0.0019087803005499095,0.00201398012393249,0.0020345862749043355,0.0021896746743240154,0.002779661312675806,0.003911915081865639,0.3564831582101441,1.175495486020916e-05,1.2233380406569749e-05,1.1107826998095964e-05,1.2378859764386334e-05,1.0428165222225662e-06,1.037264224340646e-06,1.0455106402374966e-06,1.0374378322968023e-06,3.4639315791904434e-07,3.42892331191617e-07,3.530161592576735e-07,3.406256196043596e-07,0.00046858542470331027,0.0005290482913371015,0.0004383633072156555,0.0005271052636234982,2,2
0.00029360002281525547,0.003673716741175697,0.010086461543298777,0.01763644187683285,0.028444824995218502,0.04167447918783376,0.06241880738212557,0.08394359133326805,0.09172585016586482,0.0869966599249482,0.06708574698529338,0.03649559777273176,0.011978137639665423,0.003189648349129026,0.003421926848191728,0.5346530744585503,0.036638681328154385,0.03514652425017559,0.047496307488341334,0.06166157947518116,0.06832518505629195,0.07311105125097987,0.06784762046221904,0.058254518450929445,0.043963816074595756,0.027607693284596526,0.015610973365006085,0.006350494164374276,0.0026117394434610228,0.002415696390252102,0.003329944562562898,0.5333467401798216,0.22423608831115513,0.13958822856872896,0.08904814362866999,0.04881007467903998,0.021573097878947522,0.00830813735447473,0.0030883749235376874,0.0020208229418455085,0.001776465960831546,0.001659397597303944,0.001693774815165224,0.0017439469709627676,0.0018953925523516493,0.002421271074229607,0.0034247141901804804,0.5324306337795184,9.63237848486863e-06,1.1053882620332899e-05,1.0773014365435851e-05,1.0741535593453027e-05,8.918553576971779e-07,8.835555522167053e-07,8.868771127683553e-07,8.844403548546755e-07,4.594179345048501e-07,4.504498833630888e-07,4.5376376230883927e-07,4.520730912452849e-07,0.0005494804934196606,0.0006720221975018313,0.0006229024801520424,0.0006589706759731203,2,2
0.00028523170208768686,0.0036457628631663946,0.01015313368213108,0.017535710570693815,0.028518524741307973,0.041548131875111624,0.06260603587451691,0.08383489307647637,0.09180651523905733,0.08678197763355176,0.0672710142985634,0.036537530671988186,0.011901687634342894,0.003224883511225932,0.0033893330593351193,0.5346542828012251,0.03666017101295097,0.03514017405980616,0.04751198300117306,0.061556160228396106,0.06844074300517057,0.07316611250620632,0.06769839730494887,0.05833127671717017,0.04387179469895952,0.027703709748699172,0.015568819647828561,0.00633548852291836,0.0026404837046684233,0.0024175012665542707,0.003327083795361585,0.5333247500139694,0.22441602937252816,0.1394086203089682,0.08905082394136327,0.048845232162397265,0.021591203663894967,0.008273577547527203,0.003045568467242467,0.002027281999854504,0.0017968668138032128,0.0016212681437883178,0.0017188229604632595,0.0017318302693532517,0.0018999961914310086,0.00240913942512499,0.003437645920926519,0.532420742046115,1.0772858247460118e-05,1.0742026394842974e-05,9.633117413747703e-06,1.1053180461470294e-05,8.868583570817631e-07,8.844208692230423e-07,8.918336298239997e-07,8.835349779594615e-07,4.5411257757307656e-07,4.522180514874818e-07,4.5948659288851873e-07,4.5072065253893613e-07,0.0006228998427672405,0.0006589799551646539,0.0005495188991978376,0.0006720480166975781,2,2
0.00029638501201057583,0.0036132956479910014,0.010178363030018366,0.017636301874560348,0.028439953660325163,0.04160446536934663,0.06254002485409367,0.08374967079195395,0.09187749551003707,0.08678134569537246,0.06725617006088265,0.03662166656241021,0.011832172814904963,0.0032147089077009167,0.0034098212980527066,0.5346581213214229,0.036622595669030936,0.03519734611284215,0.047537740249282485,0.06155981736923111,0.06837574353885363,0.07314113139654091,0.06779412279428115,0.0582271119206984,0.04400806419715654,0.02761211966126114,0.015561606790486316,0.006378316951262079,0.002621938883679765,0.002385945802016172,0.0033605786471543977,0.5333257824273064,0.22452326043077023,0.13931303403104003,0.08888112665820601,0.048983430151127175,0.021576643053045776,0.008308071402503352,0.003092995940386229,0.0019901463815882553,0.0017690190058562271,0.00165752621136949,0.001690974049715511,0.0017290674211651463,0.0019232507048962133,0.002413819000637856,0.0034432691363987275,0.5324143288323774,9.632684546996245e-06,1.1054133523840645e-05,1.0772908039817586e-05,1.07418178661776e-05,8.91845989014414e-07,8.83547764958015e-07,8.868683012686982e-07,8.84432022123556e-07,4.5937775788818577e-07,4.503974197121997e-07,4.538328384144827e-07,4.520068465378104e-07,0.0005495126827752747,0.0006720316335076797,0.0006229270043291625,0.0006589880928519794,2,2
0.0019568273830798824,0.01056640905799055,0.038456360886588055,0.10895490990115765,0.17074408592643914,0.18941882603424895,0.16232491066746707,0.10684552798000647,0.05353631962360518,0.02151018986805219,0.006473818141912577,0.0024718423273957482,0.002325022922334655,0.0026026033600282847,0.0036096927166192204,0.45609448182228596,0.06599073446855322,0.11392153508798995,0.15422460880386207,0.16497110103837287,0.14293901406639256,0.1018616973941436,0.06570512484464532,0.03516783561853998,0.01582323197513891,0.00755661125423814,0.0030889426392931556,0.0021529689320286868,0.0022802888848551034,0.002533781763905897,0.003481225737190764,0.45619312611006135,0.12118909563851406,0.20655655049532545,0.23557632352693217,0.1741622252005177,0.08598455516870881,0.030080772638493503,0.009279445210501905,0.0033963457686398196,0.0023169937361203767,0.0019728857555084394,0.0018627712017126197,0.0019132403722023706,0.0021690273044572437,0.002376639119426446,0.003486960870200963,0.4555679966119497,1.3283272470205576e-05,1.4884888769710273e-05,1.4639614137742736e-05,1.4714646203581991e-05,1.117355160199189e-06,1.1108435170168267e-06,1.1120785834113328e-06,1.110056185231648e-06,4.1063378734007075e-07,4.0066164704367094e-07,4.0459844381378497e-07,4.0145995072240314e-07,0.0005010366962327246,0.000609655642861133,0.0005900668846478979,0.0006229215450177589,2,2
0.0004076482400967806,0.004679182583794439,0.013691820762946805,0.023664238342833363,0.03749434990115477,0.05350615355963971,0.07984848603677977,0.10468406805685325,0.11422510091683993,0.10805568020975498,0.08368450757713353,0.04778566192709172,0.017350334715207787,0.004199292883427342,0.003408764903897889,0.5070638416582058,0.049841447482212704,0.04476493686693153,0.06052905551877539,0.07746142178527635,0.08606228364088792,0.09172291806349764,0.08543068687395315,0.07356554303498433,0.055899409936309166,0.03544888455464384,0.019992308119379326,0.008477019352291027,0.0031486956469247533,0.002579020131650265,0.0035811123876856423,0.5052443888802549,0.2857892808710903,0.1729873367215756,0.1119071820630238,0.06443938256112147,0.029936861136018764,0.01194151338268316,0.004195164799983325,0.0024128647730285394,0.001990768240877696,0.0019401992186884748,0.0018566055289471095,0.0019113026345803485,0.0021631157246654485,0.0024902663376038772,0.0038473737698248053,0.5039399145119452,1.340739101356312e-05,1.5049194155081036e-05,1.3622052241558785e-05,1.3730059103309451e-05,9.806831210017354e-07,9.682197400566156e-07,9.769305119875377e-07,9.740929742953695e-07,4.337865901867201e-07,4.251553841379601e-07,4.3361018185018036e-07,4.3063119841845624e-07,0.0007547925887393765,0.0009375812272435516,0.0008101165239320802,0.0008512718633381793,2,2
0.0003453405701900697,0.0038768478179375676,0.011228743934817717,0.02015960865327535,0.03070896323747391,0.04380555739525427,0.0647885257186013,0.0840240895764362,0.0922172240305096,0.08596627741532531,0.0670704082328,0.03900748772931648,0.014741431532963575,0.0036773595321601977,0.0026394558566298246,0.5333046435338763,0.04173821888651426,0.036220297623313795,0.048881216892816215,0.06239937120167328,0.06956118885757688,0.07351425625640108,0.06944450703004672,0.05917368325995241,0.04566493877589617,0.02864068374625382,0.016190544552289753,0.007053604670694176,0.0025453576086216312,0.0019882959804131263,0.002742022946958755,0.5318037764781456,0.22787490425400167,0.1396935540805635,0.09148325769604569,0.053739509437479245,0.02556461201886598,0.010475957950752169,0.003675477567200034,0.0019694763308114875,0.0015460342147746173,0.0014152376500432284,0.0013766573683598692,0.0015253326002128147,0.0015488571622148631,0.002108741737863614,0.0031824027476371,0.5303819519507418,1.1553121911673896e-05,1.1934208517119378e-05,1.1887242825988614e-05,1.2972774642443355e-05,8.934708938277029e-07,8.887558284483691e-07,8.922626940625178e-07,8.839393923734587e-07,4.51779524627878e-07,4.475249432879869e-07,4.500497807245465e-07,4.4372541431174794e-07,0.000707368053596173,0.0007776481408100363,0.0007253401494984407,0.0008493642558934975,2,2
0.0003648914916168129,0.004744623077963658,0.01370462151800483,0.023745856502610272,0.03759519419292772,0.05386335933475605,0.0799556852027209,0.10540609147778478,0.11452424402042474,0.10812985657809725,0.08386508922905174,0.04781939176681411,0.017420726085603817,0.004175061571219001,0.003452514396601006,0.506925246306921,0.04966865771158034,0.045120435153183806,0.06048619159194846,0.07786453651280359,0.08612059414323839,0.09237750122186889,0.08585390291140513,0.073866235409195,0.0559824175721908,0.03554539298081401,0.020095907899497053,0.008470030828068456,0.0031082966438859953,0.0026390027708150803,0.0035424451608238464,0.5049509042417989,0.28526451886263066,0.17342682721249514,0.11338305363304525,0.06461990568536385,0.030411069924551375,0.011959757954692707,0.004270160770167292,0.0025056571548984544,0.0019919147431886643,0.0018988829181305533,0.0019702073173417716,0.0019195566570323556,0.002110788741874028,0.0026100595363525566,0.003888730287429037,0.503461361353924,1.342890934205411e-05,1.5082631911557398e-05,1.3660682254938394e-05,1.3761319049097443e-05,9.8231564888526e-07,9.697603599558948e-07,9.784223949929117e-07,9.756365051096056e-07,4.3400594254330107e-07,4.2522417276354974e-07,4.3373772587598853e-07,4.3059473220346653e-07,0.0007549540901455922,0.0009390007795092902,0.0008123211202514656,0.0008526876303201863,2,2
0.001917940252012923,0.010437403321211475,0.0385538109271258,0.10930882924331069,0.1706920940553415,0.18926468413927766,0.16224260368672477,0.10702037780624982,0.05341211241296515,0.0215148847887287,0.006443223920787434,0.002496075351901986,0.002304510745391126,0.0026371678465177692,0.0036546397385844335,0.45606944436427155,0.06613911426468966,0.11378364080019011,0.15430242281086745,0.16501512856059752,0.1428303411958069,0.10190548810306463,0.06559424487491326,0.035276564934302285,0.015784005901733147,0.0075616400366442516,0.003115505816068839,0.0021335938210191607,0.002259774100756853,0.002582107360814049,0.0034630751320735734,0.4562231548868611,0.12110897958568924,0.2070343088067012,0.235061243123347,0.1741930232713364,0.08612951185549661,0.030080231596013685,0.00925360287858149,0.0034412803564825177,0.002303363651938965,0.001939735027603979,0.001917940252012923,0.0019305582799866922,0.0020739449615067972,0.0024433090531025873,0.0034642222255257342,0.45559454767507696,1.4640357682025817e-05,1.4716002150188201e-05,1.3288543123431612e-05,1.4888089550260484e-05,1.1121421988196015e-06,1.110117922454764e-06,1.1174091126758674e-06,1.1109042053155722e-06,4.046678281340715e-07,4.0158918479501987e-07,4.103636457351098e-07,4.0048651923640095e-07,0.0005901169771040485,0.0006230028693957159,0.0005012505793133939,0.0006097547433421777,2,2
0.0019303833776850021,0.0105419807631033,0.03844938299866705,0.10902250174232747,0.17083835543035808,0.18937485321215683,0.1623253991444531,0.10677899022316416,0.05350820852785682,0.021537022390250318,0.006421994374128537,0.0025153480375895484,0.0023054489537414464,0.002622018063807436,0.003596959163648346,0.45607974048463623,0.06614918012944114,0.11371483590638531,0.1542219181204813,0.16498412087319572,0.14294242309008656,0.10186872804855364,0.06568350238057595,0.03520340263096143,0.015788310869776622,0.007590776704408404,0.003089989791731073,0.0021414294510623284,0.0022733332469231575,0.0025291119119402435,0.0034696433259044156,0.45619788040614634,0.12108424363165336,0.20685038567942285,0.2354620394859305,0.17405336708077462,0.08599668694314362,0.030075212445798243,0.00929520314483616,0.0034008239541509395,0.0022905380898615266,0.0019751159693247615,0.001870739922165323,0.001933824346272676,0.002105872775656366,0.002421294896193131,0.0034524384829660464,0.45558080003942353,1.3282960708195426e-05,1.4884078771318487e-05,1.463944031725068e-05,1.4714388564833651e-05,1.1173187025102035e-06,1.1108068896481802e-06,1.1120422173487625e-06,1.110020043868226e-06,4.1065700890992985e-07,4.0085262334325135e-07,4.045408039336802e-07,4.014678772716184e-07,0.0005010262925987015,0.0006096485477232343,0.0005900552632135757,0.000622906270007952,2,2
0.0027904636230375313,0.012796873405227296,0.045171658396517406,0.11778953650572495,0.17322032148264319,0.18959637000672022,0.16564939637902704,0.11303846069935691,0.05932262366936865,0.024935507708137402,0.007911798924458983,0.002708183735247882,0.0022356620939416112,0.002349678509878696,0.0033029497812702034,0.4481985310486824,0.07994313897642316,0.11777072967423016,0.15544433943917368,0.16711985551652492,0.14632772787208057,0.10842373442132602,0.06976041514896986,0.038834931609746,0.01790527900999609,0.008223287071091226,0.0032700378261543437,0.002187469588236245,0.0020569971947412297,0.002340275094131308,0.003194810500175236,0.4482149870262403,0.14439767678992907,0.20886514430008765,0.23060819236198665,0.17650681528635545,0.09451490710397004,0.036991862123257856,0.012145686864720645,0.0041950988503036855,0.0022932580153943653,0.0019406299248672975,0.0018371923516460242,0.0018477711943618363,0.0019794190148252747,0.002200399284888904,0.003368773691501923,0.4473251888111437,1.6457256252394482e-05,1.7708759132953842e-05,1.6307535609524402e-05,1.6584608157871396e-05,1.1347585351438668e-06,1.1271885262537383e-06,1.1338143211240194e-06,1.131530577995993e-06,3.9798627973439645e-07,3.9053972820581023e-07,3.986770792023553e-07,3.946646631199506e-07,0.0006777431361420078,0.0008019452473490706,0.0006935102011171138,0.0007297603342005514,2,2
0.00012363403994812344,0.0025128076364894915,0.015763340093385737,0.06300998000864888,0.13073540568128408,0.19306539847021828,0.19586777004237574,0.15634500409650326,0.0936169964596659,0.03606968890030384,0.007342126758322769,0.0028967238658020853,0.002578962692952961,0.0029075689570256047,0.004032204916904587,0.35810382769149485,0.006282561345784904,0.016448749858712176,0.027130080204756633,0.03456547474760167,0.05374827210376314,0.11296572371154721,0.20127187899905555,0.24112542022724537,0.14398593813818034,0.04847972678737732,0.007722789460268307,0.0027503151342845706,0.00270585026026814,0.0028717801559879903,0.003855429929961218,0.3590614492465316,0.5425918435130315,0.20123392117977323,0.09010752493973495,0.03507302501686239,0.01217361489840075,0.005226249460614095,0.0029932451776914096,0.002227581737310926,0.0020258630405534613,0.0018837923455253544,0.0020312855861652213,0.002007426385473478,0.002257947992736781,0.002731878479204587,0.003935683605015263,0.3564705569532328,1.1106871735571154e-05,1.2378978423180152e-05,1.1755674413907548e-05,1.223298724288713e-05,1.045488890917424e-06,1.0374087378724035e-06,1.0427869450085275e-06,1.0372388454380649e-06,3.529863834969486e-07,3.4062540125953e-07,3.4656377834043355e-07,3.430376465692684e-07,0.0004383278454847063,0.0005271520052250681,0.00046863715810989464,0.0005290534575893867,2,2
0.0033266239955075253,0.013702606110051545,0.04861755223220131,0.11772299527480969,0.16696801399299188,0.1797767432654729,0.15901075743893278,0.11057198057424557,0.060546426264563906,0.02657793797042999,0.008911893647255321,0.0028977968067645465,0.0020588378925480363,0.0022609825891489505,0.002890786008038503,0.45705733827984674,0.08554576605517983,0.11427485076805075,0.14889066947788934,0.15997591073021805,0.14209837397880776,0.10707359200994998,0.06929707154112023,0.03932006465501361,0.018668588540998853,0.00837206214534999,0.003392058116950596,0.0019934037711049663,0.0019396543142053012,0.002232939394244777,0.0029398615991208057,0.45688440524460433,0.15316024590204969,0.19850024972982577,0.21616395712009173,0.16956084105517352,0.09567637021431233,0.04021160455967544,0.014254122276500282,0.0047673431337094145,0.0023754923016743234,0.001745688882784771,0.0017924275409583927,0.0017094664227002142,0.0018228076687712468,0.0022656564549663125,0.0030602136439178817,0.45583278543569783,1.7217876548866715e-05,1.7583807584364878e-05,1.7452153569746812e-05,1.8660417632278062e-05,1.122890288570986e-06,1.120271341073525e-06,1.1232343689705734e-06,1.115929597744653e-06,4.010552220930664e-07,3.959137416667866e-07,4.0019273189132175e-07,3.928203182589066e-07,0.0007706995767555163,0.0008130163855864955,0.0007647394598446559,0.0008862584267209138,2,2
0.0028011249667403825,0.012703213393018595,0.04540337933920017,0.11767428421964454,0.17339351446447357,0.18961605985515087,0.16557551943560647,0.11306529932892316,0.059086927697498445,0.02489980284115045,0.008008419806295521,0.0027094389627933617,0.002201639556317556,0.002359151409252181,0.0032713096023661284,0.44828931260624416,0.07963634719752168,0.11782826968781197,0.15543951415310447,0.1675608740595362,0.14636495068552757,0.1086079489831911,0.06968488938450276,0.03861979050870972,0.017891700847148702,0.008180037198298918,0.0032278175235707467,0.0021804812477143973,0.002107602629192407,0.002316834792045864,0.0032137119845019745,0.4481976266022971,0.14414215282060686,0.20840228697157756,0.2309335347107633,0.17655197975428952,0.09480802992757544,0.036981197053553995,0.012213045910378754,0.004223433489508264,0.0023497477165396663,0.001901896851106143,0.0018513520027763752,0.0018783876193248555,0.001967722700093747,0.0022604126357707744,0.0034558570718492337,0.44713736024896106,1.6457990043240588e-05,1.770959545634316e-05,1.630867908511289e-05,1.6585425584743548e-05,1.1347921932985146e-06,1.1272278968390903e-06,1.1338499514678194e-06,1.131563374169668e-06,3.983129624214852e-07,3.911873281196242e-07,3.9907072680189607e-07,3.948094976427819e-07,0.0006777732571512827,0.0008018800695572218,0.0006935047056245819,0.0007298032140851367,2,2
0.00017288307205331276,0.0027361075415383573,0.014894860123970444,0.056032749448847945,0.1117342259452584,0.16316331658320166,0.16598327759082576,0.13207645568087276,0.08073328896496797,0.03275771885618548,0.007365647051852217,0.0024400323402973545,0.0019441581396174932,0.002190542397992873,0.00302493614694479,0.430239711750208,0.006397708893948939,0.014751998663231777,0.023133204359900163,0.029761769092578973,0.046776776112149324,0.09742634008388813,0.1720279737448335,0.20269453208875737,0.12260411969711339,0.043805671819975626,0.007756963226918997,0.002313734527180563,0.0019824615747430774,0.0021574151027491245,0.00283652465524597,0.4310627179914199,0.46129241012931677,0.17028982597251308,0.07972911782789183,0.03298753946693899,0.011968270634780532,0.00499186930204236,0.0025932460807996916,0.0019099956163973776,0.0015901101716999306,0.0015383487728815736,0.0015580181044325492,0.0015776874359835248,0.0017505705080368375,0.002196753765851076,0.0032330169701945853,0.4282831308748741,1.1018298720203953e-05,1.1404874858538728e-05,1.1147374082973055e-05,1.1925938485972642e-05,9.967669424397535e-07,9.933268884116354e-07,9.967704958775718e-07,9.912468698577945e-07,3.985982725762238e-07,3.935883294433995e-07,3.9691111637277295e-07,3.8995182294196714e-07,0.0004827236925629658,0.0005248869463080701,0.0004826806151307801,0.0005509429424709461,2,2
0.00011169597707352653,0.002507195135864013,0.015812029531156218,0.06292387446302308,0.1307992424339852,0.19298028442812123,0.19590498394430864,0.15626592520674926,0.09370316492203185,0.03603117023538828,0.0073394016779963845,0.0029192773813779944,0.0025299681020634697,0.002924699516187389,0.004029730590341987,0.35809296478987857,0.00629076080585949,0.01642906847246531,0.027124771597476883,0.034626837319755105,0.05376697319691766,0.11282920324868997,0.2015234000338032,0.24075796751458173,0.14416263588521888,0.04842942369054972,0.007723288822501514,0.002745769067477371,0.0027143206855828827,0.002860718325436534,0.0038703198269457884,0.359020149842285,0.5428218444650632,0.2009985373842538,0.09007901001543257,0.03499554248679393,0.012265953365812219,0.005210671551828107,0.0029279527970730254,0.0022642834964031397,0.0020322161265610554,0.001877143071012373,0.0020333005535229346,0.00202787841871354,0.002176444912490949,0.0027783018763337377,0.003960327264781737,0.35642620054947066,1.1753932909464163e-05,1.2232239393136139e-05,1.1106812094998568e-05,1.2378047170423016e-05,1.0427129549089174e-06,1.0371610218723422e-06,1.0454062558796193e-06,1.0373349927506924e-06,3.4632854178670377e-07,3.428734930929893e-07,3.5294949421255875e-07,3.4055920253366955e-07,0.00046854575330009326,0.0005290050253670734,0.0004383328643673248,0.000527057926274083,2,2
