R,G,B,label
56.95991317913586,75.74484061488063,18.808886075249774,2
57.043886793710534,58.508487395173425,12.17147076392966,2
46.60009314047775,69.63750547885164,14.240995507341662,2
46.62394806048652,69.68555774709621,14.312960223537146,2
63.160240357390045,67.65632039262569,11.696130371861827,2
44.71160674535524,53.373769993376264,16.073039210363437,2
46.1364577112267,55.04949127512406,18.145546349885443,2
34.71823597258973,57.28598683764163,9.2651401044847,3
30.852925652925652,49.79992947492948,17.059514059514058,3
35.251833910034605,57.85311757921161,9.850440328380488,3
19.749047911547912,37.775783738283735,4.6038766038766035,3
40.161561779575685,70.10504473720492,11.252708053743982,3
40.55739747614801,70.56527338821283,11.705326057174968,3
34.856021593209505,66.89124701158728,8.957852866352763,3
33.31257628747082,65.23023909170945,7.33295263587815,3
32.73727441837992,56.825804809062845,6.754205932255361,3
24.50152758534939,54.878697796927575,5.764783575158722,3
24.50101246935948,54.86802499961937,5.752586998776917,3
28.811425925925924,47.129348583878,3.7751045751633985,3
29.239312144940886,55.986480884385074,7.7385367726086285,3
50.0911403441536,73.76019430498602,21.31737439159928,3
29.056296637494242,55.82745125134347,7.569565484415784,3
26.36045396167233,54.67328391695777,4.757053509162225,3
26.388450263333112,54.721909819847966,4.793648765063947,3
41.50086711306381,69.90114167407853,18.533368235997536,3
42.03981729645153,70.49704170174286,19.162025207259358,3
18.747898909945565,37.910993746032176,3.3005632623289616,3
18.745202814960894,37.91958856185755,3.307889724852431,3
37.97605471297427,69.9802484825176,5.681096266073609,3
32.09815988266739,58.44434770544532,5.609411808009423,3
37.79622594184238,69.66667558483688,5.70730565356253,3
49.369987480678084,73.0490361399609,20.546469998339273,3
36.58626539147729,57.08940364423386,3.598936854727852,3
17.920030942916448,41.04309184072057,8.45879460490338,3
15.881393656702128,38.7374646722272,6.210384258940128,3
25.963139726027396,50.21920913242009,3.4341899543378998,3
25.978515068493152,50.24067945205479,3.4565278538812785,3
47.268447887102745,69.45903632365973,25.021092514274816,3
57.17146466912713,80.13638199297758,36.79849932131519,3
53.492253490543504,84.12827973566688,18.497218784154487,3
31.983425070218356,58.308407232490715,5.502691231765878,3
48.799064845576474,78.8798015330163,13.473398403288964,3
25.62319597378354,51.30110962174727,8.828296451019575,3
28.529927989715166,54.56450772870187,11.993591166884588,3
24.348837388833992,43.20424592391304,16.925010807806323,3
60.94260906395595,86.98693047740062,12.50895000100845,3
60.953186032283874,86.98005284282286,12.482831124826042,3
34.94094486215539,53.54592857142857,5.736213032581453,4
22.507306099474782,45.99061389873597,12.404457838960148,4
40.9673984962406,60.56049874686717,12.811436090225564,4
22.13959682259225,45.59021541810645,12.015285031069562,4
25.187171386441335,51.17428628665447,9.661716458838946,4
25.250165025172496,51.23943756793947,9.735935093382901,4
38.42449717274112,63.21647391011368,16.05412076643619,4
38.03768274639634,62.79134316770186,15.64442641802414,4
34.46124530058573,57.73041566982121,16.996009180799284,4
34.84872894839189,58.15290627099268,17.422598142626487,4
33.597495055064016,51.16504159617763,8.719889101324398,4
27.137881856540083,55.249481856540086,11.35806582278481,4
36.44034530108219,62.687906300112346,12.79376398344552,4
22.43564179448737,47.96689155422289,6.748915926652058,4
25.05389502167365,46.963043305732654,11.62452240492504,4
25.05716402060414,46.977035754912,11.628889258409641,4
37.339175040012286,56.692721341690095,23.960624767649477,4
38.37519220733434,57.82287952330836,25.12517693546895,4
24.554466265441874,45.82434976947172,11.28722767747158,4
22.234394467321298,43.31993805652342,8.965031851617217,4
33.155669120718464,67.46349075814537,14.358033103592314,4
30.153208542188807,63.94034304511278,10.66031615497076,4
19.661675083957817,46.695861904802875,6.992709794170703,4
25.12104766743757,53.619685448641576,6.545776683719953,4
37.860357592110695,64.26848695518576,14.411621023420171,4
25.440691650898216,53.97081230873455,6.862553145513584,4
30.02896253676395,60.60095432014973,8.7405634910841,4
28.42178276876247,58.67956361448757,6.614738230394274,4
65.88919565462119,95.83702577957897,58.91565630980524,4
67.9776792750197,98.29746331944914,61.581751660475064,4
29.12312835483567,55.78109848841556,9.111098745245087,4
28.3250334591798,54.79237187773773,8.317559719998744,4
31.999425971981303,54.792010978982496,8.287156123081639,4
20.11932047939843,47.26260227654028,7.54806316266451,4
27.740946835443037,55.991491983122366,12.128359493670887,4
14.780715682622462,38.878883404730864,4.5426452784503635,4
33.882117227636094,67.7666908563135,21.310618103070933,4
33.97499683230815,67.86333281498376,21.418853813900984,4
43.9850076765609,57.79249104401228,30.80332011258956,4
38.518500511770725,52.266592886386896,24.991761770726715,4
46.13367599244592,61.08184741100459,19.414410317599383,5
44.957278285573125,49.87471865393061,10.902714303359684,5
49.89069118681875,65.34283294533864,23.767104447058887,5
59.596362934904604,73.72289445379724,26.474485888982418,5
59.897123725682754,74.01503606668537,26.916513222502807,5
35.32881168831169,48.798126623376625,20.28306818181818,5
34.62173701298701,47.988181818181815,19.504352272727274,5
57.86707058222951,70.86816172146246,24.72231476754704,5
33.4566659048094,54.104701698249116,22.89689300753546,5
33.18558496786348,53.79610448526152,22.593431405141843,5
42.28501752271256,57.088276842914226,22.676722694703006,5
43.131817720968435,60.203064824460995,19.07436511936476,5
68.88138922599092,79.9192537002048,31.86403198175829,5
43.22241249007472,58.1286364810439,23.784850108261345,5
36.385632037856546,55.30781404723305,29.006984182622794,5
35.72756079393594,54.45005827454761,28.147719405862507,5
49.172950105760854,70.27541444349296,44.34373083313206,5
53.4628469273743,74.1666592178771,19.526551955307262,5
49.45041468475659,70.21380239425379,15.543864644852354,5
36.08447209817073,60.558421284448684,29.4215004934183,5
36.09407563517153,60.60147133434805,29.438832856641074,5
60.47433350353556,79.04220705875072,29.208141855823236,5
40.560903775591306,49.76145144138815,10.189088058417685,5
68.39959126584175,79.39884196885863,31.287968053502745,5
61.07416330130437,79.65906945798326,29.849281282396447,5
74.29642164949642,80.65908474752253,18.460152743969267,5
67.77963307991371,72.71078148613883,9.005171260137747,5
55.1985196206865,72.60336104327386,26.788973168798822,5
56.03422770670591,73.53314006458464,27.642925878604583,5
41.7349184250455,53.5559027880631,16.542135265986683,5
41.672347456316174,53.48698124944459,16.470248263014636,5
35.761701295799824,51.3549905049151,14.64239435720669,5
36.74608228009703,52.451999952125625,15.758234392952891,5
41.73961195210737,51.100311033524115,11.567645254833359,5
43.259309598992594,60.33853100603766,19.20190989492492,5
59.20133255247456,73.09372681825512,21.975952944771215,5
58.574783354127945,72.39342381110008,21.324000373454197,5
47.258312622818174,68.11649086810773,17.346904982082997,5
47.25337099757253,68.11159981505028,17.341162871344352,5
74.09595864661654,88.09473858256753,30.679032651072124,5
