H,S,V,label
74.8741006515775,135.93358196159122,141.6969804526749,3
69.91270318930042,124.10569015775035,160.48909036351165,3
70.84448131001372,152.54051611796982,151.1631241426612,3
72.4305066872428,142.51314729080931,138.86858710562413,3
68.08651491769547,157.3770653292181,134.920701303155,3
71.39175925925926,152.3581498628258,143.1167686899863,3
72.16720507544582,154.10398148148147,142.06816443758572,3
71.50504286694101,120.11697102194788,163.1297170781893,3
71.21826989026063,151.4987242798354,151.695558127572,3
72.86977880658436,141.1640037722908,139.64194787379972,3
68.81248028120713,141.10062757201646,127.73069444444444,3
72.48792095336077,149.09532235939642,144.83498028120712,3
73.67233281893004,133.86950274348422,148.40826131687243,3
72.21749828532236,145.96086934156378,138.88024691358024,3
71.95904921124828,152.64006430041152,142.27074245541837,3
69.09315929355282,140.1565492112483,128.20318672839505,3
70.52176440329218,140.4358196159122,149.96938185871056,3
63.500663580246915,156.74453789437587,148.33082990397804,3
73.67451646090535,133.87410322359398,148.40399348422497,3
66.74346965020577,153.31962191358025,144.02658521947873,3
70.53553755144033,145.98401920438957,118.589518175583,3
70.97589334705076,151.06488940329217,151.0567738340192,3
69.68513374485596,147.1940080589849,132.25576731824418,3
63.78733710562414,155.86842249657064,148.60944787379972,3
69.11824159807956,151.8443295610425,137.14207047325104,4
69.33895490397805,150.71718964334704,104.89144718792868,4
69.11788580246913,151.8445481824417,137.1420687585734,4
69.3336316872428,150.73862139917696,104.89415209190672,4
70.31315500685871,159.69130744170096,120.47946244855967,4
70.31379029492456,159.6893158436214,120.47889403292181,4
64.51360939643347,150.3099957133059,125.21209190672154,4
64.51174897119341,150.29574588477365,125.21041752400549,4
67.40370970507544,141.12855109739368,122.24921553497943,4
67.40300154320988,141.1396021947874,122.24640432098765,4
66.13510373799726,146.70915380658437,125.21706704389575,4
68.06507458847737,161.21361625514405,118.56502229080932,4
68.31277263374486,146.21429012345678,137.76234310699587,4
66.1464446159122,161.72168724279837,106.70151320301784,4
67.93775205761317,136.19272633744856,113.83649777091907,4
67.9381670096022,136.17920096021948,113.83394290123456,4
71.661140260631,117.84223336762689,126.79581104252401,4
71.66076646090535,117.85611539780521,126.79631172839507,4
71.17316529492456,137.56441786694103,117.33210219478738,4
71.17509773662552,137.57447273662552,117.33340620713305,4
68.32786436899863,168.6853043552812,131.6167095336077,4
68.32975308641976,168.6752572016461,131.61535751028808,4
68.05983196159121,165.50147719478738,102.7843964334705,4
63.146425754458164,184.61485768175584,101.53627400548697,4
68.31198816872428,146.2133736282579,137.7625848765432,4
63.14460390946502,184.62319101508916,101.5371664951989,4
67.79741169410151,173.02328789437587,126.29675068587106,4
67.79581104252401,173.03481910150893,126.29628086419753,4
75.72977280521262,133.78146776406035,144.52153206447187,4
75.71497942386831,133.79304955418382,144.5202486282579,4
67.77736625514403,155.11096364883403,124.29195473251029,4
67.7775548696845,155.09834276406036,124.29028978052126,4
66.12506944444445,169.08582990397807,118.17946930727024,4
68.06115912208504,165.48416237997256,102.78164866255145,4
68.06833333333333,161.21772890946502,118.56779235253772,4
75.60716906721537,154.5449537037037,123.77145404663924,4
70.08358367626886,177.31168381344307,125.58171210562415,4
70.08520833333333,177.3193672839506,125.58368827160494,4
73.82708419067215,92.39854166666667,142.76853737997257,4
73.82987825788751,92.39626543209877,142.76864883401922,4
64.24164008916324,140.249603909465,128.82548353909465,5
60.38954646776406,140.79605024005488,121.36957990397805,5
64.24636574074074,140.25234139231824,128.82770318930042,5
58.35277091906722,136.69221793552813,129.0354063786008,5
58.356472050754455,136.69565072016462,129.03689557613168,5
67.1048945473251,116.023969478738,113.92226680384088,5
67.10325531550069,116.03901063100137,113.92264146090535,5
62.94872427983539,119.99990997942386,145.67018261316872,5
67.75745284636488,133.90680126886144,108.83739883401921,5
67.76003172153635,133.919856824417,108.84032407407408,5
63.397198216735255,138.9492103909465,112.51432355967079,5
62.318817729766806,132.02185442386832,121.58342421124829,5
59.74531035665295,149.08031893004116,131.25716735253772,5
63.39454903978052,138.95338820301782,112.51211676954732,5
69.84608882030179,110.28266718106995,122.60088220164609,5
69.84890260631002,110.27615483539094,122.60426354595336,5
70.62275977366255,84.596545781893,142.66994684499315,5
62.187772633744856,151.0878335048011,137.77022205075446,5
62.18545696159122,151.08086762688615,137.7686994170096,5
70.77350651577504,112.6715200617284,130.91589849108368,5
70.77290980795611,112.67052554869684,130.9173439643347,5
60.340579561042524,150.82852451989027,121.56313871742113,5
58.39354338134431,158.7102837791495,105.8621536351166,5
59.74579903978052,149.08310442386832,131.25847393689986,5
60.33877829218107,150.84433813443073,121.56517061042524,5
59.17919495884774,178.31625685871057,144.91362311385458,5
59.1752237654321,178.32237225651576,144.9142609739369,5
62.527569444444445,148.2602460562414,123.41208333333333,5
62.53271433470508,148.2818835733882,123.41589248971194,5
64.63707561728395,125.70247427983539,125.84631258573388,5
64.62901234567902,125.7146793552812,125.84358024691358,5
66.55259859396433,127.72647719478738,130.76707990397804,5
66.54734310699588,127.71249142661179,130.76459619341563,5
58.39205932784637,158.70566872427983,105.8628206447188,5
62.31914523319616,132.01510030864196,121.58332647462277,5
61.06951388888889,125.27064814814815,149.41975222908093,5
61.06929441015089,125.26797239368999,149.41725394375857,5
63.24245970507545,137.00482167352538,140.200405521262,5
63.24429526748971,137.0127314814815,140.20164008916325,5
62.50571159122085,140.07626714677642,143.35806069958846,5
